PLAYER_ID,PLAYER,SEASON,Height,Weight,Position,Draft Year
204456,T.J. McConnell,2021-22,6-1,190,Guard,2015
204456,T.J. McConnell,2017-18,6-1,190,Guard,2015
204456,T.J. McConnell,2022-23,6-1,190,Guard,2015
204456,T.J. McConnell,2023-24,6-1,190,Guard,2015
204456,T.J. McConnell,2015-16,6-1,190,Guard,2015
204456,T.J. McConnell,2019-20,6-1,190,Guard,2015
1642484,RayJ Dennis,2024-25,6-1,180,Guard,Undrafted
1642277,Johnny Furphy,2024-25,6-8,200,Guard,2024
1628396,Tony Bradley,2018-19,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2024-25,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2020-21,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2021-22,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2017-18,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2022-23,6-10,248,Center-Forward,2017
1628396,Tony Bradley,2019-20,6-10,248,Center-Forward,2017
201949,James Johnson,2018-19,6-7,240,Forward,2009
201949,James Johnson,2024-25,6-7,240,Forward,2009
201949,James Johnson,2016-17,6-7,240,Forward,2009
201949,James Johnson,2020-21,6-7,240,Forward,2009
201949,James Johnson,2021-22,6-7,240,Forward,2009
201949,James Johnson,2017-18,6-7,240,Forward,2009
201949,James Johnson,2022-23,6-7,240,Forward,2009
201949,James Johnson,2023-24,6-7,240,Forward,2009
201949,James Johnson,2015-16,6-7,240,Forward,2009
201949,James Johnson,2019-20,6-7,240,Forward,2009
1630543,Isaiah Jackson,2024-25,6-8,205,Forward,2021
1630543,Isaiah Jackson,2023-24,6-8,205,Forward,2021
1630543,Isaiah Jackson,2021-22,6-8,205,Forward,2021
1630543,Isaiah Jackson,2022-23,6-8,205,Forward,2021
1630174,Aaron Nesmith,2024-25,6-5,215,Guard-Forward,2020
1630174,Aaron Nesmith,2020-21,6-5,215,Guard-Forward,2020
1630174,Aaron Nesmith,2021-22,6-5,215,Guard-Forward,2020
1630174,Aaron Nesmith,2022-23,6-5,215,Guard-Forward,2020
1630174,Aaron Nesmith,2023-24,6-5,215,Guard-Forward,2020
1641767,Ben Sheppard,2024-25,6-6,190,Guard,2023
1641767,Ben Sheppard,2023-24,6-6,190,Guard,2023
1631245,Quenton Jackson,2024-25,6-4,173,Guard,Undrafted
1631245,Quenton Jackson,2023-24,6-4,173,Guard,Undrafted
1631245,Quenton Jackson,2022-23,6-4,173,Guard,Undrafted
1626167,Myles Turner,2018-19,6-11,250,Center-Forward,2015
1626167,Myles Turner,2024-25,6-11,250,Center-Forward,2015
1626167,Myles Turner,2016-17,6-11,250,Center-Forward,2015
1626167,Myles Turner,2020-21,6-11,250,Center-Forward,2015
1626167,Myles Turner,2021-22,6-11,250,Center-Forward,2015
1626167,Myles Turner,2017-18,6-11,250,Center-Forward,2015
1626167,Myles Turner,2022-23,6-11,250,Center-Forward,2015
1626167,Myles Turner,2023-24,6-11,250,Center-Forward,2015
1626167,Myles Turner,2015-16,6-11,250,Center-Forward,2015
1626167,Myles Turner,2019-20,6-11,250,Center-Forward,2015
1627783,Pascal Siakam,2018-19,6-8,245,Forward,2016
1627783,Pascal Siakam,2024-25,6-8,245,Forward,2016
1627783,Pascal Siakam,2016-17,6-8,245,Forward,2016
1627783,Pascal Siakam,2020-21,6-8,245,Forward,2016
1627783,Pascal Siakam,2021-22,6-8,245,Forward,2016
1627783,Pascal Siakam,2017-18,6-8,245,Forward,2016
1627783,Pascal Siakam,2022-23,6-8,245,Forward,2016
1627783,Pascal Siakam,2023-24,6-8,245,Forward,2016
1627783,Pascal Siakam,2019-20,6-8,245,Forward,2016
1630178,Tyrese Maxey,2024-25,6-2,200,Guard,2020
1630178,Tyrese Maxey,2020-21,6-2,200,Guard,2020
1630178,Tyrese Maxey,2021-22,6-2,200,Guard,2020
1630178,Tyrese Maxey,2022-23,6-2,200,Guard,2020
1630178,Tyrese Maxey,2023-24,6-2,200,Guard,2020
203083,Andre Drummond,2018-19,6-11,279,Center,2012
203083,Andre Drummond,2024-25,6-11,279,Center,2012
203083,Andre Drummond,2016-17,6-11,279,Center,2012
203083,Andre Drummond,2020-21,6-11,279,Center,2012
203083,Andre Drummond,2021-22,6-11,279,Center,2012
203083,Andre Drummond,2017-18,6-11,279,Center,2012
203083,Andre Drummond,2022-23,6-11,279,Center,2012
203083,Andre Drummond,2023-24,6-11,279,Center,2012
203083,Andre Drummond,2015-16,6-11,279,Center,2012
203083,Andre Drummond,2019-20,6-11,279,Center,2012
1629656,Quentin Grimes,2024-25,6-4,210,Guard,2021
1629656,Quentin Grimes,2023-24,6-4,210,Guard,2021
1629656,Quentin Grimes,2021-22,6-4,210,Guard,2021
1629656,Quentin Grimes,2022-23,6-4,210,Guard,2021
200768,Kyle Lowry,2018-19,6-0,196,Guard,2006
200768,Kyle Lowry,2024-25,6-0,196,Guard,2006
200768,Kyle Lowry,2016-17,6-0,196,Guard,2006
200768,Kyle Lowry,2020-21,6-0,196,Guard,2006
200768,Kyle Lowry,2021-22,6-0,196,Guard,2006
200768,Kyle Lowry,2017-18,6-0,196,Guard,2006
200768,Kyle Lowry,2022-23,6-0,196,Guard,2006
200768,Kyle Lowry,2023-24,6-0,196,Guard,2006
200768,Kyle Lowry,2015-16,6-0,196,Guard,2006
200768,Kyle Lowry,2019-20,6-0,196,Guard,2006
202331,Paul George,2018-19,6-8,220,Forward,2010
202331,Paul George,2024-25,6-8,220,Forward,2010
202331,Paul George,2016-17,6-8,220,Forward,2010
202331,Paul George,2020-21,6-8,220,Forward,2010
202331,Paul George,2021-22,6-8,220,Forward,2010
202331,Paul George,2017-18,6-8,220,Forward,2010
202331,Paul George,2022-23,6-8,220,Forward,2010
202331,Paul George,2023-24,6-8,220,Forward,2010
202331,Paul George,2015-16,6-8,220,Forward,2010
202331,Paul George,2019-20,6-8,220,Forward,2010
1626162,Kelly Oubre Jr.,2018-19,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2024-25,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2016-17,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2020-21,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2021-22,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2017-18,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2022-23,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2023-24,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2015-16,6-8,203,Forward-Guard,2015
1626162,Kelly Oubre Jr.,2019-20,6-8,203,Forward-Guard,2015
1630288,Jeff Dowtin Jr.,2024-25,6-3,177,Guard,Undrafted
1630288,Jeff Dowtin Jr.,2023-24,6-3,177,Guard,Undrafted
1630288,Jeff Dowtin Jr.,2021-22,6-3,177,Guard,Undrafted
1630288,Jeff Dowtin Jr.,2022-23,6-3,177,Guard,Undrafted
1630215,Jared Butler,2024-25,6-3,193,Guard,2021
1630215,Jared Butler,2023-24,6-3,193,Guard,2021
1630215,Jared Butler,2021-22,6-3,193,Guard,2021
1630215,Jared Butler,2022-23,6-3,193,Guard,2021
1641741,Ricky Council IV,2024-25,6-6,207,Guard,Undrafted
1641741,Ricky Council IV,2023-24,6-6,207,Guard,Undrafted
1629022,Lonnie Walker IV,2018-19,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2024-25,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2020-21,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2021-22,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2022-23,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2023-24,6-4,204,Guard-Forward,2018
1629022,Lonnie Walker IV,2019-20,6-4,204,Guard-Forward,2018
1641720,Jalen Hood-Schifino,2024-25,6-5,210,Guard,2023
1641720,Jalen Hood-Schifino,2023-24,6-5,210,Guard,2023
1642348,Justin Edwards,2024-25,6-7,203,Forward,Undrafted
1642272,Jared McCain,2024-25,6-3,195,Guard,2024
203954,Joel Embiid,2018-19,7-0,280,Center-Forward,2014
203954,Joel Embiid,2024-25,7-0,280,Center-Forward,2014
203954,Joel Embiid,2016-17,7-0,280,Center-Forward,2014
203954,Joel Embiid,2020-21,7-0,280,Center-Forward,2014
203954,Joel Embiid,2021-22,7-0,280,Center-Forward,2014
203954,Joel Embiid,2017-18,7-0,280,Center-Forward,2014
203954,Joel Embiid,2022-23,7-0,280,Center-Forward,2014
203954,Joel Embiid,2023-24,7-0,280,Center-Forward,2014
203954,Joel Embiid,2019-20,7-0,280,Center-Forward,2014
201569,Eric Gordon,2018-19,6-3,215,Guard,2008
201569,Eric Gordon,2024-25,6-3,215,Guard,2008
201569,Eric Gordon,2016-17,6-3,215,Guard,2008
201569,Eric Gordon,2020-21,6-3,215,Guard,2008
201569,Eric Gordon,2021-22,6-3,215,Guard,2008
201569,Eric Gordon,2017-18,6-3,215,Guard,2008
201569,Eric Gordon,2022-23,6-3,215,Guard,2008
201569,Eric Gordon,2023-24,6-3,215,Guard,2008
201569,Eric Gordon,2015-16,6-3,215,Guard,2008
201569,Eric Gordon,2019-20,6-3,215,Guard,2008
1627824,Guerschon Yabusele,2024-25,6-7,265,Forward,2016
1627824,Guerschon Yabusele,2018-19,6-7,265,Forward,2016
1627824,Guerschon Yabusele,2017-18,6-7,265,Forward,2016
1641737,Adem Bona,2024-25,6-10,235,Forward,2024
1642024,Alex Reese,2024-25,6-9,245,Forward-Center,Undrafted
1626220,Royce O'Neale,2018-19,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2024-25,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2020-21,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2021-22,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2017-18,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2022-23,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2023-24,6-6,226,Forward,Undrafted
1626220,Royce O'Neale,2019-20,6-6,226,Forward,Undrafted
1642346,Ryan Dunn,2024-25,6-7,216,Forward,2024
1626164,Devin Booker,2018-19,6-5,206,Guard,2015
1626164,Devin Booker,2024-25,6-5,206,Guard,2015
1626164,Devin Booker,2016-17,6-5,206,Guard,2015
1626164,Devin Booker,2020-21,6-5,206,Guard,2015
1626164,Devin Booker,2021-22,6-5,206,Guard,2015
1626164,Devin Booker,2017-18,6-5,206,Guard,2015
1626164,Devin Booker,2022-23,6-5,206,Guard,2015
1626164,Devin Booker,2023-24,6-5,206,Guard,2015
1626164,Devin Booker,2015-16,6-5,206,Guard,2015
1626164,Devin Booker,2019-20,6-5,206,Guard,2015
1630208,Nick Richards,2024-25,6-11,245,Center,2020
1630208,Nick Richards,2020-21,6-11,245,Center,2020
1630208,Nick Richards,2021-22,6-11,245,Center,2020
1630208,Nick Richards,2022-23,6-11,245,Center,2020
1630208,Nick Richards,2023-24,6-11,245,Center,2020
203078,Bradley Beal,2018-19,6-4,207,Guard,2012
203078,Bradley Beal,2024-25,6-4,207,Guard,2012
203078,Bradley Beal,2016-17,6-4,207,Guard,2012
203078,Bradley Beal,2020-21,6-4,207,Guard,2012
203078,Bradley Beal,2021-22,6-4,207,Guard,2012
203078,Bradley Beal,2017-18,6-4,207,Guard,2012
203078,Bradley Beal,2022-23,6-4,207,Guard,2012
203078,Bradley Beal,2023-24,6-4,207,Guard,2012
203078,Bradley Beal,2015-16,6-4,207,Guard,2012
203078,Bradley Beal,2019-20,6-4,207,Guard,2012
1642345,Oso Ighodaro,2024-25,6-11,235,Forward,2024
1628960,Grayson Allen,2018-19,6-3,198,Guard,2018
1628960,Grayson Allen,2024-25,6-3,198,Guard,2018
1628960,Grayson Allen,2020-21,6-3,198,Guard,2018
1628960,Grayson Allen,2021-22,6-3,198,Guard,2018
1628960,Grayson Allen,2022-23,6-3,198,Guard,2018
1628960,Grayson Allen,2023-24,6-3,198,Guard,2018
1628960,Grayson Allen,2019-20,6-3,198,Guard,2018
1627814,Damion Lee,2018-19,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2024-25,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2020-21,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2021-22,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2017-18,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2022-23,6-6,210,Guard-Forward,Undrafted
1627814,Damion Lee,2019-20,6-6,210,Guard-Forward,Undrafted
1629626,Bol Bol,2024-25,7-3,220,Center-Forward,2019
1629626,Bol Bol,2020-21,7-3,220,Center-Forward,2019
1629626,Bol Bol,2021-22,7-3,220,Center-Forward,2019
1629626,Bol Bol,2022-23,7-3,220,Center-Forward,2019
1629626,Bol Bol,2023-24,7-3,220,Center-Forward,2019
1629626,Bol Bol,2019-20,7-3,220,Center-Forward,2019
1631221,Collin Gillespie,2024-25,6-1,195,Guard,Undrafted
1631221,Collin Gillespie,2023-24,6-1,195,Guard,Undrafted
1631102,TyTy Washington Jr.,2024-25,6-3,195,Guard,2022
1631102,TyTy Washington Jr.,2023-24,6-3,195,Guard,2022
1631102,TyTy Washington Jr.,2022-23,6-3,195,Guard,2022
1641779,Jalen Bridges,2024-25,6-8,225,Forward,Undrafted
1628998,Cody Martin,2024-25,6-6,205,Forward,2019
1628998,Cody Martin,2020-21,6-6,205,Forward,2019
1628998,Cody Martin,2021-22,6-6,205,Forward,2019
1628998,Cody Martin,2022-23,6-6,205,Forward,2019
1628998,Cody Martin,2023-24,6-6,205,Forward,2019
1628998,Cody Martin,2019-20,6-6,205,Forward,2019
203995,Vasilije Micic,2024-25,6-3,188,Guard,2014
203995,Vasilije Micic,2023-24,6-3,188,Guard,2014
1626145,Tyus Jones,2018-19,6-0,196,Guard,2015
1626145,Tyus Jones,2024-25,6-0,196,Guard,2015
1626145,Tyus Jones,2016-17,6-0,196,Guard,2015
1626145,Tyus Jones,2020-21,6-0,196,Guard,2015
1626145,Tyus Jones,2021-22,6-0,196,Guard,2015
1626145,Tyus Jones,2017-18,6-0,196,Guard,2015
1626145,Tyus Jones,2022-23,6-0,196,Guard,2015
1626145,Tyus Jones,2023-24,6-0,196,Guard,2015
1626145,Tyus Jones,2015-16,6-0,196,Guard,2015
1626145,Tyus Jones,2019-20,6-0,196,Guard,2015
203486,Mason Plumlee,2018-19,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2024-25,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2016-17,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2020-21,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2021-22,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2017-18,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2022-23,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2023-24,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2015-16,7-0,254,Forward-Center,2013
203486,Mason Plumlee,2019-20,7-0,254,Forward-Center,2013
1628420,Monté Morris,2018-19,6-2,183,Guard,2017
1628420,Monté Morris,2024-25,6-2,183,Guard,2017
1628420,Monté Morris,2020-21,6-2,183,Guard,2017
1628420,Monté Morris,2021-22,6-2,183,Guard,2017
1628420,Monté Morris,2017-18,6-2,183,Guard,2017
1628420,Monté Morris,2022-23,6-2,183,Guard,2017
1628420,Monté Morris,2023-24,6-2,183,Guard,2017
1628420,Monté Morris,2019-20,6-2,183,Guard,2017
201142,Kevin Durant,2018-19,6-11,240,Forward,2007
201142,Kevin Durant,2024-25,6-11,240,Forward,2007
201142,Kevin Durant,2016-17,6-11,240,Forward,2007
201142,Kevin Durant,2020-21,6-11,240,Forward,2007
201142,Kevin Durant,2021-22,6-11,240,Forward,2007
201142,Kevin Durant,2017-18,6-11,240,Forward,2007
201142,Kevin Durant,2022-23,6-11,240,Forward,2007
201142,Kevin Durant,2023-24,6-11,240,Forward,2007
201142,Kevin Durant,2015-16,6-11,240,Forward,2007
1630703,Scoot Henderson,2024-25,6-3,207,Guard,2023
1630703,Scoot Henderson,2023-24,6-3,207,Guard,2023
1629014,Anfernee Simons,2018-19,6-3,200,Guard,2018
1629014,Anfernee Simons,2024-25,6-3,200,Guard,2018
1629014,Anfernee Simons,2020-21,6-3,200,Guard,2018
1629014,Anfernee Simons,2021-22,6-3,200,Guard,2018
1629014,Anfernee Simons,2022-23,6-3,200,Guard,2018
1629014,Anfernee Simons,2023-24,6-3,200,Guard,2018
1629014,Anfernee Simons,2019-20,6-3,200,Guard,2018
1629028,Deandre Ayton,2018-19,7-0,252,Center,2018
1629028,Deandre Ayton,2024-25,7-0,252,Center,2018
1629028,Deandre Ayton,2020-21,7-0,252,Center,2018
1629028,Deandre Ayton,2021-22,7-0,252,Center,2018
1629028,Deandre Ayton,2022-23,7-0,252,Center,2018
1629028,Deandre Ayton,2023-24,7-0,252,Center,2018
1629028,Deandre Ayton,2019-20,7-0,252,Center,2018
1629680,Matisse Thybulle,2024-25,6-5,202,Guard-Forward,2019
1629680,Matisse Thybulle,2020-21,6-5,202,Guard-Forward,2019
1629680,Matisse Thybulle,2021-22,6-5,202,Guard-Forward,2019
1629680,Matisse Thybulle,2022-23,6-5,202,Guard-Forward,2019
1629680,Matisse Thybulle,2023-24,6-5,202,Guard-Forward,2019
1629680,Matisse Thybulle,2019-20,6-5,202,Guard-Forward,2019
1630625,Dalano Banton,2024-25,6-8,203,Forward,2021
1630625,Dalano Banton,2023-24,6-8,203,Forward,2021
1630625,Dalano Banton,2021-22,6-8,203,Forward,2021
1630625,Dalano Banton,2022-23,6-8,203,Forward,2021
1630166,Deni Avdija,2024-25,6-8,228,Forward,2020
1630166,Deni Avdija,2020-21,6-8,228,Forward,2020
1630166,Deni Avdija,2021-22,6-8,228,Forward,2020
1630166,Deni Avdija,2022-23,6-8,228,Forward,2020
1630166,Deni Avdija,2023-24,6-8,228,Forward,2020
203924,Jerami Grant,2018-19,6-7,213,Forward,2014
203924,Jerami Grant,2024-25,6-7,213,Forward,2014
203924,Jerami Grant,2016-17,6-7,213,Forward,2014
203924,Jerami Grant,2020-21,6-7,213,Forward,2014
203924,Jerami Grant,2021-22,6-7,213,Forward,2014
203924,Jerami Grant,2017-18,6-7,213,Forward,2014
203924,Jerami Grant,2022-23,6-7,213,Forward,2014
203924,Jerami Grant,2023-24,6-7,213,Forward,2014
203924,Jerami Grant,2015-16,6-7,213,Forward,2014
203924,Jerami Grant,2019-20,6-7,213,Forward,2014
1631303,Justin Minaya,2024-25,6-5,205,Forward,Undrafted
1631303,Justin Minaya,2023-24,6-5,205,Forward,Undrafted
1631303,Justin Minaya,2022-23,6-5,205,Forward,Undrafted
1631121,Bryce McGowens,2024-25,6-6,190,Guard,2022
1631121,Bryce McGowens,2023-24,6-6,190,Guard,2022
1631121,Bryce McGowens,2022-23,6-6,190,Guard,2022
1631101,Shaedon Sharpe,2024-25,6-5,210,Guard,2022
1631101,Shaedon Sharpe,2023-24,6-5,210,Guard,2022
1631101,Shaedon Sharpe,2022-23,6-5,210,Guard,2022
1641712,Rayan Rupert,2024-25,6-7,205,Guard-Forward,2023
1641712,Rayan Rupert,2023-24,6-7,205,Guard-Forward,2023
1642270,Donovan Clingan,2024-25,7-2,280,Center,2024
1631200,Kris Murray,2024-25,6-8,218,Forward,2023
1631200,Kris Murray,2023-24,6-8,218,Forward,2023
1631321,Sidy Cissoko,2024-25,6-6,220,Guard,2023
1631321,Sidy Cissoko,2023-24,6-6,220,Guard,2023
1641871,Duop Reath,2024-25,6-9,245,Center,Undrafted
1641871,Duop Reath,2023-24,6-9,245,Center,Undrafted
1641739,Toumani Camara,2024-25,6-7,230,Forward,2023
1641739,Toumani Camara,2023-24,6-7,230,Forward,2023
1631133,Jabari Walker,2024-25,6-7,237,Forward,2022
1631133,Jabari Walker,2023-24,6-7,237,Forward,2022
1631133,Jabari Walker,2022-23,6-7,237,Forward,2022
1629057,Robert Williams III,2018-19,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2024-25,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2020-21,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2021-22,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2022-23,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2023-24,6-9,249,Center-Forward,2018
1629057,Robert Williams III,2019-20,6-9,249,Center-Forward,2018
1628370,Malik Monk,2018-19,6-3,200,Guard,2017
1628370,Malik Monk,2024-25,6-3,200,Guard,2017
1628370,Malik Monk,2020-21,6-3,200,Guard,2017
1628370,Malik Monk,2021-22,6-3,200,Guard,2017
1628370,Malik Monk,2017-18,6-3,200,Guard,2017
1628370,Malik Monk,2022-23,6-3,200,Guard,2017
1628370,Malik Monk,2023-24,6-3,200,Guard,2017
1628370,Malik Monk,2019-20,6-3,200,Guard,2017
1629056,Terence Davis,2024-25,6-4,201,Guard,Undrafted
1629056,Terence Davis,2020-21,6-4,201,Guard,Undrafted
1629056,Terence Davis,2021-22,6-4,201,Guard,Undrafted
1629056,Terence Davis,2022-23,6-4,201,Guard,Undrafted
1629056,Terence Davis,2019-20,6-4,201,Guard,Undrafted
1642403,Isaac Jones,2024-25,6-8,245,Forward,Undrafted
203926,Doug McDermott,2018-19,6-7,225,Forward,2014
203926,Doug McDermott,2024-25,6-7,225,Forward,2014
203926,Doug McDermott,2016-17,6-7,225,Forward,2014
203926,Doug McDermott,2020-21,6-7,225,Forward,2014
203926,Doug McDermott,2021-22,6-7,225,Forward,2014
203926,Doug McDermott,2017-18,6-7,225,Forward,2014
203926,Doug McDermott,2022-23,6-7,225,Forward,2014
203926,Doug McDermott,2023-24,6-7,225,Forward,2014
203926,Doug McDermott,2015-16,6-7,225,Forward,2014
203926,Doug McDermott,2019-20,6-7,225,Forward,2014
203897,Zach LaVine,2018-19,6-5,200,Guard,2014
203897,Zach LaVine,2024-25,6-5,200,Guard,2014
203897,Zach LaVine,2016-17,6-5,200,Guard,2014
203897,Zach LaVine,2020-21,6-5,200,Guard,2014
203897,Zach LaVine,2021-22,6-5,200,Guard,2014
203897,Zach LaVine,2017-18,6-5,200,Guard,2014
203897,Zach LaVine,2022-23,6-5,200,Guard,2014
203897,Zach LaVine,2023-24,6-5,200,Guard,2014
203897,Zach LaVine,2015-16,6-5,200,Guard,2014
203897,Zach LaVine,2019-20,6-5,200,Guard,2014
201942,DeMar DeRozan,2018-19,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2024-25,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2016-17,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2020-21,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2021-22,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2017-18,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2022-23,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2023-24,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2015-16,6-6,220,Guard-Forward,2009
201942,DeMar DeRozan,2019-20,6-6,220,Guard-Forward,2009
1627734,Domantas Sabonis,2018-19,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2024-25,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2016-17,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2020-21,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2021-22,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2017-18,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2022-23,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2023-24,6-10,240,Forward-Center,2016
1627734,Domantas Sabonis,2019-20,6-10,240,Forward-Center,2016
1631099,Keegan Murray,2024-25,6-8,225,Forward,2022
1631099,Keegan Murray,2023-24,6-8,225,Forward,2022
1631099,Keegan Murray,2022-23,6-8,225,Forward,2022
1630222,Mason Jones,2024-25,6-4,200,Guard,Undrafted
1630222,Mason Jones,2020-21,6-4,200,Guard,Undrafted
1630222,Mason Jones,2023-24,6-4,200,Guard,Undrafted
1630222,Mason Jones,2021-22,6-4,200,Guard,Undrafted
202685,Jonas Valančiūnas,2018-19,6-11,265,Center,2011
202685,Jonas Valančiūnas,2024-25,6-11,265,Center,2011
202685,Jonas Valančiūnas,2016-17,6-11,265,Center,2011
202685,Jonas Valančiūnas,2020-21,6-11,265,Center,2011
202685,Jonas Valančiūnas,2021-22,6-11,265,Center,2011
202685,Jonas Valančiūnas,2017-18,6-11,265,Center,2011
202685,Jonas Valančiūnas,2022-23,6-11,265,Center,2011
202685,Jonas Valančiūnas,2023-24,6-11,265,Center,2011
202685,Jonas Valančiūnas,2015-16,6-11,265,Center,2011
202685,Jonas Valančiūnas,2019-20,6-11,265,Center,2011
1628365,Markelle Fultz,2018-19,6-4,209,Guard,2017
1628365,Markelle Fultz,2024-25,6-4,209,Guard,2017
1628365,Markelle Fultz,2020-21,6-4,209,Guard,2017
1628365,Markelle Fultz,2021-22,6-4,209,Guard,2017
1628365,Markelle Fultz,2017-18,6-4,209,Guard,2017
1628365,Markelle Fultz,2022-23,6-4,209,Guard,2017
1628365,Markelle Fultz,2023-24,6-4,209,Guard,2017
1628365,Markelle Fultz,2019-20,6-4,209,Guard,2017
1642269,Devin Carter,2024-25,6-2,195,Guard,2024
1631165,Keon Ellis,2024-25,6-4,175,Guard,Undrafted
1631165,Keon Ellis,2023-24,6-4,175,Guard,Undrafted
1631165,Keon Ellis,2022-23,6-4,175,Guard,Undrafted
1642384,Isaiah Crawford,2024-25,6-6,220,Forward,Undrafted
1631222,Jake LaRavia,2024-25,6-7,235,Forward,2022
1631222,Jake LaRavia,2023-24,6-7,235,Forward,2022
1631222,Jake LaRavia,2022-23,6-7,235,Forward,2022
1626168,Trey Lyles,2018-19,6-9,234,Forward,2015
1626168,Trey Lyles,2024-25,6-9,234,Forward,2015
1626168,Trey Lyles,2016-17,6-9,234,Forward,2015
1626168,Trey Lyles,2020-21,6-9,234,Forward,2015
1626168,Trey Lyles,2021-22,6-9,234,Forward,2015
1626168,Trey Lyles,2017-18,6-9,234,Forward,2015
1626168,Trey Lyles,2022-23,6-9,234,Forward,2015
1626168,Trey Lyles,2023-24,6-9,234,Forward,2015
