PLAYER_ID,SEASON,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
201147,2017-18,0.521,0.0,0.0,0.0,0.0,0.0
201147,2018-19,0.554,0.0,0.0,0.0,0.0,0.0
201147,2019-20,0.3,0.0,0.0,0.0,0.0,0.0
201148,2015-16,0.915,0.0,0.0,0.0,0.0,0.0
201148,2016-17,0.77,0.0,0.0,0.0,0.0,0.0
201148,2017-18,0.777,0.0,0.0,0.0,0.0,0.0
201150,2015-16,0.908,0.0,0.0,0.0,0.0,0.0
201150,2016-17,0.791,0.0,0.0,0.0,0.0,0.0
201150,2018-19,0.0,0.0,0.0,0.0,0.0,0.0
201152,2015-16,0.718,0.0,0.0,0.0,0.0,0.0
201152,2016-17,0.638,0.0,0.0,0.0,0.0,0.0
201152,2017-18,0.631,0.0,0.0,0.0,0.0,0.0
201152,2018-19,0.6,0.0,0.0,0.0,0.0,0.0
201152,2019-20,0.612,0.0,0.0,0.0,0.0,0.0
201152,2020-21,0.691,0.0,0.0,0.0,0.0,0.0
201152,2021-22,0.598,0.0,0.0,0.0,0.0,0.0
201152,2022-23,0.697,0.0,0.0,0.0,0.0,0.0
201152,2023-24,0.652,0.0,0.0,0.0,0.0,0.0
201156,2015-16,0.644,0.0,0.0,0.0,0.0,0.0
201156,2016-17,0.605,0.0,0.0,0.0,0.0,0.0
201156,2017-18,0.658,0.0,0.0,0.0,0.0,0.0
201156,2018-19,0.7,0.0,0.0,0.0,0.0,0.0
201162,2015-16,0.765,0.0,0.0,0.0,0.0,0.0
201162,2016-17,0.692,0.0,0.0,0.0,0.0,0.0
201162,2017-18,0.631,0.0,0.0,0.0,0.0,0.0
201162,2018-19,0.68,0.0,0.0,0.0,0.0,0.0
201162,2019-20,0.703,0.0,0.0,0.0,0.0,0.0
201162,2020-21,0.514,0.0,0.0,0.0,0.0,0.0
201163,2016-17,0.659,0.0,0.0,0.0,0.0,0.0
201163,2017-18,0.621,0.0,0.0,0.0,0.0,0.0
201163,2018-19,0.642,0.0,0.0,0.0,0.0,0.0
201163,2019-20,0.607,0.0,0.0,0.0,0.0,0.0
201188,2015-16,0.892,0.0,0.0,0.0,0.0,0.0
201188,2016-17,0.838,0.0,0.0,0.0,0.0,0.0
201188,2017-18,0.774,0.0,0.0,0.0,0.0,0.0
201188,2018-19,0.8,0.0,0.0,0.0,0.0,0.0
201188,2019-20,0.815,0.0,0.0,0.0,0.0,0.0
201188,2020-21,0.788,0.0,0.0,0.0,0.0,0.0
201563,2015-16,0.63,0.0,0.0,0.0,0.0,0.0
201563,2016-17,0.611,0.0,0.0,0.0,0.0,0.0
201563,2017-18,0.625,0.0,0.0,0.0,0.0,0.0
201563,2018-19,0.567,0.0,0.0,0.0,0.0,0.0
201564,2015-16,0.584,0.0,0.0,0.0,0.0,0.0
201565,2015-16,0.727,0.0,0.0,0.0,0.0,0.0
201565,2016-17,0.608,0.0,0.0,0.0,0.0,0.0
201565,2017-18,0.73,0.0,0.0,0.0,0.0,0.0
201565,2018-19,0.599,0.0,0.0,0.0,0.0,0.0
201565,2019-20,0.657,0.0,0.0,0.0,0.0,0.0
201565,2020-21,0.662,0.0,0.0,0.0,0.0,0.0
201565,2021-22,0.61,0.0,0.0,0.0,0.0,0.0
201565,2022-23,0.642,0.0,0.0,0.0,0.0,0.0
201565,2023-24,0.621,0.0,0.0,0.0,0.0,0.0
201566,2015-16,0.632,0.0,0.0,0.0,0.0,0.0
201566,2016-17,0.604,0.0,0.0,0.0,0.0,0.0
201566,2017-18,0.645,0.0,0.0,0.0,0.0,0.0
201566,2018-19,0.592,0.0,0.0,0.0,0.0,0.0
201566,2019-20,0.592,0.0,0.0,0.0,0.0,0.0
201566,2020-21,0.637,0.0,0.0,0.0,0.0,0.0
201566,2021-22,0.618,0.0,0.0,0.0,0.0,0.0
201566,2022-23,0.634,0.0,0.0,0.0,0.0,0.0
201566,2023-24,0.631,0.0,0.0,0.0,0.0,0.0
201566,2024-25,0.552,0.0,0.0,0.0,0.0,0.0
201567,2015-16,0.818,0.0,0.0,0.0,0.0,0.0
201567,2016-17,0.755,0.0,0.0,0.0,0.0,0.0
201567,2017-18,0.76,0.0,0.0,0.0,0.0,0.0
201567,2018-19,0.695,0.0,0.0,0.0,0.0,0.0
201567,2019-20,0.713,0.0,0.0,0.0,0.0,0.0
201567,2020-21,0.648,0.0,0.0,0.0,0.0,0.0
201567,2021-22,0.63,0.0,0.0,0.0,0.0,0.0
201567,2022-23,0.703,0.0,0.0,0.0,0.0,0.0
201567,2023-24,0.797,0.0,0.0,0.0,0.0,0.0
201567,2024-25,0.818,0.0,0.0,0.0,0.0,0.0
201568,2015-16,0.586,0.0,0.0,0.0,0.0,0.0
201568,2016-17,0.627,0.0,0.0,0.0,0.0,0.0
201568,2017-18,0.644,0.0,0.0,0.0,0.0,0.0
201568,2018-19,0.706,0.0,0.0,0.0,0.0,0.0
201568,2019-20,0.632,0.0,0.0,0.0,0.0,0.0
201568,2020-21,0.663,0.0,0.0,0.0,0.0,0.0
201568,2021-22,0.608,0.0,0.0,0.0,0.0,0.0
201568,2023-24,0.72,0.0,0.0,0.0,0.0,0.0
201569,2015-16,0.654,0.0,0.0,0.0,0.0,0.0
201569,2016-17,0.569,0.0,0.0,0.0,0.0,0.0
201569,2017-18,0.629,0.0,0.0,0.0,0.0,0.0
201569,2018-19,0.648,0.0,0.0,0.0,0.0,0.0
201569,2019-20,0.62,0.0,0.0,0.0,0.0,0.0
201569,2020-21,0.565,0.0,0.0,0.0,0.0,0.0
201569,2021-22,0.6,0.0,0.0,0.0,0.0,0.0
201569,2022-23,0.607,0.0,0.0,0.0,0.0,0.0
201569,2023-24,0.626,0.0,0.0,0.0,0.0,0.0
201569,2024-25,0.594,0.0,0.0,0.0,0.0,0.0
201571,2015-16,0.587,0.0,0.0,0.0,0.0,0.0
201571,2016-17,0.603,0.0,0.0,0.0,0.0,0.0
201571,2017-18,0.666,0.0,0.0,0.0,0.0,0.0
201571,2018-19,0.626,0.0,0.0,0.0,0.0,0.0
201571,2019-20,0.567,0.0,0.0,0.0,0.0,0.0
201571,2020-21,0.563,0.0,0.0,0.0,0.0,0.0
201571,2021-22,0.697,0.0,0.0,0.0,0.0,0.0
201572,2015-16,0.912,0.0,0.0,0.0,0.0,0.0
201572,2016-17,0.829,0.0,0.0,0.0,0.0,0.0
201572,2017-18,0.784,0.0,0.0,0.0,0.0,0.0
201572,2018-19,0.755,0.0,0.0,0.0,0.0,0.0
201572,2019-20,0.727,0.0,0.0,0.0,0.0,0.0
201572,2020-21,0.748,0.0,0.0,0.0,0.0,0.0
201572,2021-22,0.715,0.0,0.0,0.0,0.0,0.0
201572,2022-23,0.781,0.0,0.0,0.0,0.0,0.0
201572,2023-24,0.774,0.0,0.0,0.0,0.0,0.0
201572,2024-25,0.708,0.0,0.0,0.0,0.0,0.0
201573,2015-16,0.603,0.0,0.0,0.0,0.0,0.0
201573,2016-17,0.824,0.0,0.0,0.0,0.0,0.0
201573,2017-18,0.638,0.0,0.0,0.0,0.0,0.0
201573,2018-19,0.558,0.0,0.0,0.0,0.0,0.0
201574,2015-16,0.831,0.0,0.0,0.0,0.0,0.0
201575,2015-16,0.733,0.0,0.0,0.0,0.0,0.0
201575,2016-17,0.57,0.0,0.0,0.0,0.0,0.0
201577,2015-16,0.914,0.0,0.0,0.0,0.0,0.0
201577,2016-17,0.87,0.0,0.0,0.0,0.0,0.0
201577,2017-18,0.814,0.0,0.0,0.0,0.0,0.0
