PLAYER_ID,SEASON,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PTS_PER_PAINT_TOUCH,touches_per_min,time_poss_per_min,front_ct_touches_per_min,paint_touch_share,post_touch_share,elbow_touch_share,DRIVE_FG_PCT,drives_per_min,drive_pts_per_drive,drive_ast_rate,drive_tov_rate,drive_pf_rate,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,dist_miles_per_48min,dist_miles_off_per_48min,dist_miles_def_per_48min,AST_TO_PASS_PCT,passes_per_min,ast_per_pass,secondary_ast_rate,potential_ast_rate,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,catch_fga_per_min,catch_fg3a_per_min,PULL_UP_FG_PCT,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,pullup_fga_per_min
1629008,2020-21,2.17,1.09,0.46,1.08,1.32,0.05,0.8,0.09,0.01,0.04,0.58,0.07,0.68,0.04,0.1,0.07,4.14,4.32,3.96,3.527,1.84,1.687,0.05,0.79,0.05,0.01,0.08,0.46,0.46,0.66,0.17,0.15,0.44,0.36,0.52,0.1
1628969,2020-21,1.67,0.89,0.38,1.08,1.1,0.03,0.69,0.06,0.0,0.03,0.49,0.11,0.51,0.09,0.06,0.04,4.37,4.6,4.15,3.681,1.914,1.767,0.09,0.75,0.09,0.02,0.16,0.41,0.4,0.6,0.13,0.13,0.52,0.64,0.56,0.04
201144,2020-21,4.57,4.2,0.24,0.46,2.33,0.18,1.05,0.01,0.0,0.01,0.47,0.43,0.45,0.14,0.06,0.06,4.25,4.69,3.81,3.592,1.959,1.633,0.12,1.72,0.12,0.02,0.22,0.41,0.41,0.61,0.09,0.09,0.42,0.42,0.56,0.21
203488,2020-21,1.26,0.33,0.29,1.07,1.81,0.04,1.15,0.05,0.02,0.03,0.27,0.04,0.3,0.09,0.0,0.0,4.34,4.84,3.84,3.652,2.087,1.565,0.03,1.32,0.03,0.0,0.08,0.37,0.36,0.54,0.31,0.28,0.79,0.75,0.89,0.02
203118,2020-21,1.36,0.48,0.18,0.62,1.42,0.03,0.82,0.02,0.01,0.01,0.4,0.02,0.45,0.0,0.15,0.05,4.18,4.47,3.87,3.449,2.012,1.725,0.04,1.12,0.04,0.01,0.07,0.35,0.35,0.52,0.18,0.18,0.3,0.0,0.3,0.03
1628970,2020-21,1.88,1.07,0.31,0.95,1.42,0.04,0.88,0.08,0.03,0.03,0.48,0.17,0.57,0.09,0.09,0.07,4.3,4.67,3.95,3.604,1.966,1.802,0.08,1.0,0.08,0.01,0.15,0.38,0.39,0.56,0.11,0.1,0.38,0.43,0.55,0.05
1629011,2020-21,1.41,0.35,0.24,0.99,1.23,0.03,0.58,0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.41,3.96,3.491,1.92,1.571,0.02,0.97,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628964,2020-21,1.79,0.59,0.33,1.04,1.52,0.05,0.96,0.16,0.04,0.05,0.5,0.02,1.0,0.06,0.0,0.06,4.1,4.23,3.97,3.342,1.823,1.519,0.05,0.99,0.05,0.0,0.08,0.34,0.33,0.49,0.17,0.16,0.41,0.0,0.41,0.03
1628420,2020-21,4.03,3.6,0.23,0.57,1.77,0.12,0.89,0.02,0.0,0.02,0.54,0.21,0.58,0.1,0.04,0.03,4.14,4.54,3.74,3.576,1.882,1.506,0.09,1.34,0.09,0.02,0.19,0.41,0.39,0.59,0.09,0.08,0.44,0.38,0.49,0.11
1626149,2020-21,1.97,0.77,0.39,1.11,1.5,0.05,0.94,0.19,0.11,0.09,0.47,0.03,0.89,0.06,0.04,0.09,3.9,3.96,3.84,3.354,1.677,1.677,0.05,0.98,0.05,0.01,0.08,0.46,0.0,0.46,0.01,0.0,0.35,0.0,0.35,0.04
1629021,2020-21,1.56,0.51,0.25,0.86,1.73,0.05,0.92,0.09,0.03,0.04,0.42,0.08,0.69,0.02,0.07,0.1,4.29,4.79,3.83,3.6,1.8,1.5,0.05,1.31,0.05,0.0,0.08,0.35,0.34,0.51,0.12,0.12,0.25,0.5,0.38,0.01
1629650,2020-21,1.38,0.29,0.33,0.94,1.2,0.03,0.54,0.29,0.01,0.05,0.5,0.02,1.13,0.0,0.13,0.33,4.24,4.55,3.93,3.589,2.019,1.57,0.01,0.8,0.01,0.0,0.03,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
1628539,2020-21,1.47,0.82,0.48,0.73,0.92,0.02,0.75,0.04,0.0,0.01,0.58,0.06,0.66,0.0,0.06,0.06,4.43,4.76,4.13,3.75,1.875,1.875,0.06,0.52,0.06,0.01,0.12,0.38,0.38,0.57,0.26,0.26,0.5,0.56,0.75,0.02
1626167,2020-21,1.4,0.51,0.32,1.05,1.28,0.03,0.72,0.09,0.02,0.05,0.49,0.06,0.83,0.02,0.07,0.18,4.17,4.53,3.83,3.561,1.858,1.703,0.04,0.88,0.04,0.0,0.06,0.34,0.34,0.51,0.14,0.14,0.2,0.22,0.24,0.02
1630230,2020-21,2.25,1.67,0.22,0.55,1.58,0.06,0.81,0.03,0.0,0.01,0.4,0.21,0.46,0.17,0.05,0.11,4.39,4.77,4.03,3.726,1.973,1.753,0.11,1.15,0.11,0.02,0.17,0.38,0.39,0.57,0.11,0.11,0.17,0.09,0.19,0.05
1629642,2020-21,2.15,1.19,0.31,0.73,1.1,0.04,0.52,0.05,0.0,0.02,0.55,0.1,0.75,0.08,0.1,0.13,4.32,4.58,4.04,3.609,1.805,1.444,0.05,0.77,0.05,0.01,0.1,0.36,0.38,0.54,0.09,0.09,0.33,0.25,0.38,0.07
1629675,2020-21,1.73,0.68,0.32,1.1,1.81,0.05,1.16,0.1,0.05,0.06,0.54,0.13,0.78,0.05,0.11,0.1,4.19,4.52,3.87,3.5,2.0,1.75,0.04,1.25,0.04,0.0,0.1,0.36,0.36,0.53,0.12,0.12,0.13,0.0,0.13,0.01
202357,2020-21,1.85,0.85,0.22,1.0,1.86,0.06,1.08,0.04,0.03,0.01,0.53,0.19,0.48,0.12,0.12,0.05,4.16,4.47,3.86,3.28,1.789,1.491,0.08,1.41,0.08,0.0,0.14,0.31,0.31,0.45,0.12,0.12,0.29,0.22,0.35,0.03
203457,2020-21,1.6,0.42,0.17,0.78,1.22,0.03,0.51,0.18,0.0,0.04,0.83,0.01,1.33,0.0,0.0,0.11,4.31,4.61,4.01,3.57,1.983,1.587,0.03,1.0,0.03,0.0,0.05,0.33,0.0,0.33,0.02,0.0,0.14,0.0,0.14,0.0
1629651,2020-21,1.76,0.52,0.25,1.0,1.44,0.04,0.77,0.18,0.02,0.09,0.29,0.05,0.54,0.0,0.07,0.14,4.24,4.49,4.01,3.613,1.806,1.806,0.04,1.09,0.04,0.0,0.09,0.17,0.2,0.25,0.01,0.01,0.0,0.0,0.0,0.0
1629638,2020-21,3.73,3.08,0.26,0.87,1.9,0.12,0.87,0.01,0.0,0.0,0.46,0.33,0.5,0.09,0.07,0.05,4.55,5.14,4.0,3.945,2.192,1.753,0.08,1.3,0.08,0.01,0.16,0.35,0.35,0.52,0.18,0.18,0.41,0.33,0.47,0.1
1630185,2020-21,4.61,4.34,0.15,0.0,2.32,0.18,0.94,0.01,0.0,0.01,0.28,0.34,0.27,0.13,0.07,0.06,4.5,4.81,4.2,3.57,1.983,1.587,0.11,1.82,0.11,0.02,0.18,0.31,0.31,0.47,0.1,0.1,0.29,0.46,0.4,0.13
201587,2020-21,1.6,0.66,0.21,0.71,1.4,0.04,0.84,0.04,0.01,0.03,0.5,0.02,0.23,0.12,0.12,0.0,4.11,4.23,3.98,3.504,1.927,1.577,0.07,1.1,0.07,0.01,0.12,0.41,0.4,0.6,0.15,0.14,0.41,0.47,0.47,0.03
1629740,2020-21,1.75,0.7,0.15,0.36,1.58,0.05,0.87,0.06,0.02,0.01,0.3,0.06,0.31,0.17,0.06,0.06,4.37,4.7,4.03,3.81,1.905,1.524,0.06,1.25,0.06,0.01,0.12,0.3,0.28,0.43,0.15,0.14,0.33,0.2,0.36,0.04
203999,2020-21,2.75,1.36,0.26,0.99,2.92,0.13,1.68,0.07,0.09,0.09,0.57,0.13,0.75,0.07,0.05,0.09,3.88,4.17,3.58,3.329,1.803,1.526,0.11,2.17,0.11,0.01,0.18,0.45,0.4,0.59,0.13,0.09,0.47,0.38,0.49,0.06
202696,2020-21,1.77,0.7,0.3,0.84,2.3,0.07,1.5,0.07,0.14,0.07,0.56,0.09,0.72,0.08,0.06,0.08,3.83,4.05,3.61,3.296,1.719,1.433,0.07,1.58,0.07,0.01,0.14,0.42,0.4,0.55,0.29,0.19,0.4,1.0,0.4,0.07
1626181,2020-21,2.71,2.25,0.48,0.93,1.22,0.06,0.85,0.03,0.0,0.01,0.5,0.24,0.67,0.07,0.07,0.1,4.25,4.66,3.85,3.6,1.95,1.65,0.09,0.65,0.09,0.02,0.18,0.43,0.43,0.64,0.12,0.12,0.38,0.37,0.5,0.11
1628384,2020-21,2.25,1.35,0.35,0.78,1.35,0.05,0.85,0.06,0.04,0.02,0.52,0.15,0.58,0.11,0.08,0.07,4.12,4.3,3.93,3.459,1.874,1.73,0.07,0.89,0.07,0.01,0.14,0.42,0.42,0.63,0.16,0.16,0.28,0.2,0.32,0.05
1630167,2020-21,1.62,0.61,0.24,1.15,1.57,0.04,0.82,0.06,0.03,0.01,0.44,0.07,0.65,0.04,0.14,0.08,4.43,4.77,4.1,3.927,2.182,1.745,0.04,1.2,0.04,0.0,0.08,0.32,0.31,0.47,0.13,0.13,0.42,0.0,0.42,0.02
1630168,2020-21,1.41,0.33,0.34,0.92,1.13,0.03,0.61,0.27,0.04,0.11,1.0,0.0,2.0,0.0,0.0,0.0,4.29,4.43,4.13,3.6,2.0,1.6,0.04,0.79,0.04,0.0,0.08,0.17,0.0,0.17,0.01,0.0,0.4,0.0,0.4,0.01
203490,2020-21,2.0,0.88,0.28,0.81,1.62,0.05,0.97,0.05,0.0,0.02,0.4,0.09,0.6,0.08,0.02,0.04,4.39,4.79,3.98,3.76,1.991,1.77,0.08,1.14,0.08,0.01,0.13,0.38,0.4,0.56,0.18,0.16,0.4,0.1,0.4,0.11
200782,2020-21,1.37,0.49,0.15,0.48,0.93,0.02,0.47,0.05,0.0,0.02,0.42,0.02,0.47,0.06,0.09,0.09,4.08,4.19,3.97,3.494,1.655,1.655,0.06,0.76,0.06,0.01,0.09,0.33,0.32,0.49,0.09,0.08,0.33,0.0,0.33,0.0
1629023,2020-21,1.6,0.71,0.25,0.71,1.7,0.05,1.02,0.09,0.04,0.05,0.41,0.12,0.44,0.09,0.1,0.05,4.11,4.43,3.8,3.462,1.889,1.574,0.07,1.22,0.07,0.01,0.11,0.4,0.4,0.59,0.13,0.13,0.28,0.3,0.37,0.03
1628408,2020-21,3.12,2.29,0.25,0.79,1.43,0.07,0.78,0.06,0.0,0.02,0.39,0.18,0.44,0.08,0.08,0.06,4.2,4.54,3.84,3.523,1.982,1.541,0.08,1.0,0.08,0.01,0.14,0.32,0.32,0.48,0.11,0.11,0.33,0.3,0.39,0.08
1627783,2020-21,3.44,2.61,0.29,0.83,2.03,0.12,1.05,0.05,0.05,0.03,0.51,0.39,0.59,0.08,0.05,0.09,4.17,4.63,3.73,3.62,2.011,1.609,0.09,1.35,0.09,0.01,0.18,0.33,0.31,0.47,0.1,0.09,0.34,0.24,0.37,0.11
1626192,2020-21,1.7,0.75,0.22,0.73,1.32,0.04,0.62,0.05,0.0,0.01,0.55,0.07,0.35,0.17,0.08,0.04,4.37,4.81,3.96,3.789,2.105,1.684,0.05,1.01,0.05,0.01,0.1,0.38,0.38,0.57,0.17,0.17,0.06,0.09,0.09,0.01
201976,2020-21,3.59,2.98,0.19,0.29,1.73,0.1,0.76,0.02,0.0,0.01,0.39,0.15,0.4,0.13,0.08,0.06,4.19,4.42,3.97,3.413,1.92,1.707,0.07,1.37,0.07,0.02,0.12,0.42,0.41,0.62,0.14,0.13,0.33,0.37,0.47,0.04
202335,2020-21,1.28,0.42,0.28,0.98,1.21,0.03,0.69,0.06,0.02,0.02,0.6,0.03,0.53,0.07,0.13,0.13,4.13,4.41,3.82,3.451,1.882,1.569,0.06,0.88,0.06,0.01,0.09,0.39,0.37,0.56,0.2,0.18,0.5,0.0,0.5,0.01
1630172,2020-21,2.03,1.5,0.32,0.95,1.02,0.03,0.65,0.06,0.01,0.02,0.39,0.13,0.51,0.08,0.1,0.06,4.33,4.53,4.12,3.613,1.892,1.72,0.08,0.65,0.08,0.01,0.16,0.4,0.4,0.58,0.07,0.06,0.43,0.33,0.44,0.08
201988,2020-21,3.68,3.64,0.34,0.64,1.29,0.08,0.73,0.01,0.0,0.01,0.47,0.13,0.38,0.12,0.05,0.03,4.33,4.67,4.0,3.677,1.935,1.742,0.12,0.84,0.11,0.01,0.22,0.41,0.41,0.62,0.16,0.16,0.36,0.32,0.47,0.15
202331,2020-21,3.97,3.3,0.34,0.8,2.04,0.14,1.01,0.02,0.02,0.01,0.48,0.35,0.58,0.1,0.08,0.09,4.11,4.51,3.7,3.561,1.994,1.567,0.12,1.28,0.12,0.03,0.21,0.44,0.43,0.64,0.14,0.12,0.42,0.4,0.51,0.21
200794,2020-21,2.27,1.18,0.3,0.9,1.44,0.05,0.88,0.1,0.05,0.04,0.43,0.1,0.64,0.06,0.06,0.05,4.04,4.28,3.79,3.462,1.846,1.615,0.09,0.99,0.09,0.01,0.14,0.35,0.34,0.51,0.12,0.12,0.38,0.5,0.41,0.03
1630194,2020-21,1.91,0.94,0.28,0.86,1.78,0.06,0.97,0.13,0.02,0.05,0.57,0.18,0.78,0.06,0.03,0.03,4.42,4.85,3.98,3.529,2.118,1.412,0.06,1.24,0.05,0.0,0.1,0.12,0.0,0.12,0.04,0.03,0.33,0.0,0.33,0.03
1628778,2020-21,1.93,1.18,0.31,0.5,1.22,0.04,0.73,0.01,0.0,0.01,0.54,0.11,0.47,0.06,0.06,0.03,4.58,4.95,4.22,3.927,2.182,1.745,0.07,0.87,0.07,0.01,0.12,0.46,0.46,0.69,0.18,0.18,0.42,0.5,0.62,0.04
1630202,2020-21,4.27,3.94,0.22,0.43,1.86,0.13,0.73,0.01,0.0,0.01,0.49,0.26,0.39,0.11,0.06,0.04,4.29,4.55,4.03,3.75,2.0,1.75,0.07,1.43,0.07,0.01,0.13,0.47,0.47,0.7,0.14,0.13,0.34,0.31,0.44,0.1
1630173,2020-21,1.86,0.79,0.3,0.82,1.36,0.04,0.78,0.26,0.04,0.06,0.38,0.05,0.6,0.03,0.06,0.14,4.38,4.62,4.13,3.57,1.983,1.587,0.04,0.89,0.04,0.01,0.11,0.0,0.0,0.0,0.01,0.0,0.46,0.0,0.46,0.02
1626188,2020-21,5.13,5.23,0.27,1.5,1.81,0.15,0.69,0.01,0.0,0.0,0.43,0.24,0.54,0.08,0.05,0.03,4.3,4.48,4.11,3.529,1.412,1.412,0.09,1.29,0.09,0.0,0.17,0.31,0.33,0.46,0.09,0.07,0.48,0.5,0.59,0.21
1630181,2020-21,3.57,3.0,0.28,0.68,1.45,0.09,0.85,0.03,0.0,0.02,0.43,0.27,0.51,0.1,0.07,0.08,4.41,4.71,4.11,3.862,1.931,1.655,0.1,0.95,0.1,0.01,0.22,0.39,0.39,0.57,0.08,0.07,0.33,0.09,0.34,0.09
1629628,2020-21,3.4,2.71,0.37,0.89,1.36,0.08,0.99,0.04,0.01,0.02,0.42,0.34,0.53,0.08,0.07,0.07,4.34,4.6,4.07,3.713,1.926,1.65,0.11,0.79,0.11,0.01,0.19,0.4,0.41,0.6,0.12,0.11,0.33,0.3,0.35,0.08
200765,2020-21,5.09,4.43,0.12,0.4,2.53,0.21,0.94,0.01,0.0,0.01,0.48,0.34,0.39,0.1,0.09,0.02,3.88,4.15,3.61,3.368,1.684,1.404,0.13,2.05,0.13,0.01,0.25,0.37,0.38,0.56,0.06,0.05,0.39,0.39,0.52,0.08
203493,2020-21,1.55,0.55,0.29,0.64,1.25,0.03,0.88,0.02,0.0,0.01,0.5,0.04,0.42,0.11,0.09,0.05,4.18,4.4,3.95,3.52,1.92,1.6,0.06,0.91,0.06,0.01,0.09,0.43,0.42,0.64,0.19,0.19,0.43,0.25,0.46,0.06
202704,2020-21,4.31,3.71,0.23,0.69,2.05,0.15,0.82,0.01,0.0,0.01,0.46,0.23,0.53,0.08,0.06,0.02,4.09,4.39,3.78,3.548,1.878,1.67,0.09,1.54,0.09,0.02,0.14,0.45,0.45,0.68,0.13,0.13,0.37,0.35,0.44,0.12
1629617,2020-21,1.62,0.56,0.23,0.76,1.6,0.04,0.91,0.16,0.02,0.04,0.0,0.03,0.29,0.0,0.14,0.14,4.17,4.52,3.83,3.556,1.778,1.778,0.06,1.13,0.06,0.01,0.08,0.2,0.2,0.3,0.1,0.1,0.0,0.0,0.0,0.01
1626158,2020-21,1.65,0.54,0.34,0.98,1.43,0.04,0.89,0.19,0.02,0.14,0.66,0.04,1.13,0.03,0.06,0.18,3.96,4.18,3.75,3.288,1.808,1.644,0.06,1.02,0.06,0.0,0.09,0.59,0.2,0.59,0.11,0.01,0.53,0.0,0.53,0.01
201937,2020-21,4.63,4.0,0.14,0.5,2.39,0.18,0.89,0.01,0.0,0.01,0.44,0.31,0.33,0.15,0.07,0.04,4.29,4.86,3.73,3.678,2.023,1.655,0.13,1.92,0.13,0.01,0.23,0.33,0.32,0.47,0.1,0.09,0.33,0.28,0.37,0.08
203496,2020-21,1.54,0.42,0.18,0.7,1.46,0.04,0.57,0.02,0.0,0.01,0.3,0.05,0.44,0.13,0.08,0.09,3.9,4.14,3.64,3.3,1.8,1.5,0.04,1.17,0.04,0.01,0.08,0.37,0.38,0.56,0.14,0.14,0.41,0.41,0.54,0.02
1629057,2020-21,1.39,0.41,0.3,1.02,1.39,0.03,1.05,0.25,0.02,0.07,0.5,0.0,1.0,0.0,0.0,0.0,4.07,4.28,3.86,3.556,1.778,1.778,0.09,1.02,0.09,0.01,0.14,0.41,0.0,0.41,0.02,0.0,0.29,0.0,0.29,0.01
201577,2020-21,1.71,0.7,0.4,0.9,1.19,0.03,0.89,0.26,0.12,0.07,0.6,0.02,0.9,0.05,0.1,0.05,4.05,4.26,3.84,3.267,1.759,1.508,0.05,0.77,0.05,0.01,0.1,0.32,0.28,0.43,0.02,0.02,0.64,0.0,0.64,0.01
203918,2020-21,3.18,2.34,0.2,0.16,1.31,0.07,0.71,0.02,0.02,0.01,0.32,0.1,0.48,0.05,0.11,0.08,4.19,4.51,3.84,3.649,1.965,1.684,0.06,0.95,0.06,0.01,0.13,0.24,0.25,0.36,0.08,0.08,0.39,0.42,0.45,0.13
203585,2020-21,3.49,2.9,0.34,1.29,1.38,0.08,0.69,0.05,0.0,0.01,0.39,0.18,0.57,0.06,0.03,0.0,4.52,4.92,4.07,3.967,1.983,1.587,0.09,0.93,0.09,0.01,0.13,0.44,0.48,0.66,0.13,0.12,0.3,0.0,0.3,0.05
1626220,2020-21,1.45,0.66,0.12,0.65,1.89,0.05,0.92,0.02,0.0,0.01,0.49,0.07,0.34,0.15,0.11,0.03,4.3,4.69,3.92,3.646,1.975,1.671,0.05,1.64,0.05,0.01,0.09,0.39,0.39,0.58,0.11,0.11,0.3,0.32,0.42,0.02
200752,2020-21,2.51,1.43,0.32,0.75,1.67,0.07,0.84,0.03,0.04,0.01,0.46,0.16,0.65,0.05,0.05,0.08,4.08,4.37,3.78,3.333,1.778,1.556,0.06,1.1,0.06,0.01,0.13,0.4,0.4,0.58,0.19,0.17,0.38,0.33,0.42,0.17
203497,2020-21,1.4,0.33,0.39,1.07,1.18,0.03,0.78,0.29,0.02,0.12,0.44,0.02,0.5,0.03,0.21,0.15,4.07,4.37,3.78,3.429,1.87,1.558,0.05,0.76,0.05,0.01,0.1,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
1629060,2020-21,1.95,0.92,0.3,0.92,1.47,0.05,0.73,0.08,0.05,0.05,0.43,0.12,0.63,0.04,0.07,0.05,4.33,4.71,3.97,3.657,1.981,1.676,0.04,1.02,0.04,0.01,0.09,0.39,0.33,0.51,0.11,0.08,0.39,0.0,0.39,0.09
201566,2020-21,5.33,4.79,0.23,0.69,2.61,0.23,0.82,0.02,0.02,0.01,0.45,0.49,0.38,0.14,0.08,0.07,4.02,4.59,3.5,3.429,1.846,1.582,0.18,1.8,0.18,0.01,0.33,0.35,0.36,0.52,0.06,0.05,0.37,0.28,0.4,0.22
1630240,2020-21,5.9,5.9,0.15,0.93,2.33,0.23,0.74,0.02,0.0,0.01,0.42,0.62,0.29,0.15,0.06,0.06,4.52,4.72,4.32,3.828,2.061,1.767,0.12,1.79,0.12,0.01,0.25,0.53,0.53,0.8,0.02,0.02,0.24,0.0,0.24,0.04
1630180,2020-21,2.05,1.08,0.36,1.04,1.23,0.04,0.89,0.02,0.02,0.01,0.33,0.09,0.48,0.08,0.09,0.09,4.11,4.34,3.86,3.516,1.934,1.582,0.06,0.78,0.06,0.01,0.13,0.4,0.4,0.6,0.2,0.19,0.3,0.3,0.39,0.07
1628400,2020-21,1.63,0.58,0.22,0.87,1.25,0.03,0.57,0.04,0.0,0.01,0.43,0.06,0.41,0.15,0.08,0.08,4.33,4.73,3.92,3.671,1.976,1.694,0.04,0.96,0.04,0.0,0.06,0.37,0.38,0.55,0.15,0.15,0.12,0.15,0.16,0.02
201586,2020-21,1.57,0.46,0.28,0.96,1.69,0.04,0.98,0.13,0.04,0.08,0.6,0.04,0.86,0.14,0.0,0.11,3.93,4.11,3.72,3.296,1.854,1.442,0.06,1.23,0.06,0.01,0.09,0.42,0.35,0.55,0.15,0.11,0.25,0.2,0.28,0.02
203552,2020-21,3.02,2.32,0.3,0.54,1.45,0.07,1.01,0.01,0.0,0.0,0.46,0.15,0.49,0.12,0.06,0.03,4.08,4.39,3.76,3.512,1.84,1.505,0.09,1.02,0.09,0.01,0.16,0.49,0.49,0.72,0.12,0.11,0.44,0.38,0.51,0.15
1628983,2020-21,5.9,5.55,0.31,0.68,2.28,0.22,0.83,0.01,0.0,0.0,0.55,0.75,0.52,0.09,0.06,0.06,4.08,4.52,3.62,3.418,1.994,1.567,0.12,1.53,0.12,0.02,0.26,0.43,0.43,0.65,0.03,0.03,0.42,0.41,0.54,0.19
1629003,2020-21,4.16,3.77,0.26,0.48,2.14,0.15,1.07,0.01,0.0,0.01,0.48,0.45,0.55,0.09,0.07,0.06,4.25,4.67,3.82,3.724,2.069,1.655,0.09,1.47,0.09,0.01,0.17,0.38,0.39,0.57,0.1,0.09,0.42,0.26,0.45,0.18
1627885,2020-21,3.76,3.11,0.13,0.69,1.66,0.1,0.73,0.03,0.0,0.01,0.2,0.25,0.27,0.1,0.06,0.06,4.42,4.67,4.15,3.918,1.959,1.959,0.06,1.32,0.06,0.01,0.14,0.21,0.23,0.32,0.04,0.04,0.33,0.0,0.33,0.03
1628414,2020-21,1.91,1.29,0.22,0.56,0.86,0.03,0.65,0.05,0.0,0.02,0.11,0.09,0.2,0.1,0.05,0.05,4.31,4.47,4.16,3.262,1.864,1.864,0.16,0.61,0.16,0.0,0.26,0.3,0.27,0.44,0.11,0.1,0.0,0.0,0.0,0.01
1626169,2020-21,2.44,1.56,0.17,0.4,1.55,0.06,0.78,0.03,0.0,0.01,0.42,0.14,0.5,0.09,0.09,0.07,4.34,4.66,4.03,3.782,2.036,1.745,0.07,1.19,0.07,0.01,0.15,0.33,0.33,0.5,0.11,0.11,0.31,0.33,0.43,0.04
201939,2020-21,4.26,4.08,0.39,1.11,2.38,0.17,0.95,0.01,0.0,0.01,0.56,0.32,0.68,0.08,0.06,0.08,4.3,5.03,3.65,3.649,1.965,1.684,0.11,1.51,0.11,0.03,0.19,0.45,0.44,0.66,0.16,0.16,0.42,0.41,0.57,0.29
1628425,2020-21,2.13,1.36,0.28,0.74,1.23,0.04,0.69,0.03,0.0,0.01,0.45,0.13,0.4,0.11,0.07,0.02,4.28,4.39,4.16,3.585,1.793,1.793,0.06,0.9,0.07,0.01,0.14,0.41,0.41,0.62,0.15,0.14,0.4,0.47,0.57,0.04
203500,2020-21,1.76,0.49,0.19,0.72,1.47,0.04,0.83,0.19,0.03,0.1,0.46,0.01,0.62,0.1,0.14,0.05,4.11,4.31,3.9,3.466,1.906,1.56,0.06,1.18,0.06,0.01,0.09,0.4,0.0,0.4,0.01,0.0,0.29,0.0,0.29,0.0
1629004,2020-21,2.53,1.83,0.28,1.0,1.49,0.06,0.93,0.02,0.0,0.01,0.45,0.25,0.3,0.12,0.1,0.02,4.45,4.92,3.98,3.821,2.149,1.672,0.08,0.98,0.08,0.02,0.17,0.34,0.33,0.5,0.17,0.17,0.37,0.35,0.49,0.1
204456,2020-21,3.99,3.71,0.14,0.46,2.46,0.16,0.94,0.02,0.0,0.01,0.56,0.46,0.43,0.15,0.05,0.01,4.65,5.01,4.32,4.062,2.031,1.846,0.12,2.04,0.12,0.01,0.23,0.4,0.31,0.51,0.03,0.02,0.55,0.36,0.57,0.08
203933,2020-21,2.45,1.73,0.41,1.75,1.29,0.05,0.97,0.08,0.03,0.06,0.5,0.18,0.52,0.1,0.0,0.05,4.39,4.62,4.18,3.768,1.966,1.802,0.06,0.77,0.06,0.01,0.1,0.0,0.0,0.0,0.06,0.06,0.45,0.0,0.45,0.17
201959,2020-21,1.31,0.47,0.22,0.85,1.16,0.03,0.52,0.19,0.02,0.07,0.5,0.0,0.67,0.33,0.0,0.0,4.12,4.29,3.96,3.462,1.846,1.615,0.04,0.92,0.04,0.0,0.06,0.32,0.21,0.38,0.03,0.01,0.33,0.0,0.33,0.0
1629659,2020-21,3.98,3.3,0.23,0.76,1.92,0.13,0.91,0.01,0.01,0.01,0.5,0.45,0.51,0.11,0.07,0.05,4.24,4.58,3.91,3.582,1.91,1.672,0.1,1.36,0.1,0.01,0.18,0.28,0.28,0.41,0.06,0.06,0.36,0.3,0.44,0.08
1627752,2020-21,2.37,1.31,0.3,0.84,1.42,0.06,0.9,0.02,0.0,0.01,0.3,0.2,0.39,0.06,0.09,0.06,4.01,4.27,3.75,3.475,1.738,1.52,0.09,0.93,0.09,0.01,0.17,0.38,0.39,0.57,0.12,0.12,0.41,0.44,0.52,0.11
1629611,2020-21,3.64,2.97,0.26,0.8,1.45,0.09,0.71,0.06,0.0,0.01,0.47,0.2,0.47,0.1,0.04,0.03,4.38,4.51,4.23,3.81,2.032,1.778,0.08,1.06,0.08,0.01,0.15,0.42,0.41,0.61,0.06,0.05,0.34,0.43,0.4,0.06
1629056,2020-21,2.61,2.21,0.34,0.89,1.46,0.06,0.87,0.03,0.0,0.01,0.42,0.2,0.41,0.11,0.1,0.06,4.33,4.68,3.99,3.818,1.909,1.636,0.08,0.92,0.08,0.01,0.15,0.42,0.42,0.62,0.17,0.17,0.28,0.26,0.39,0.1
203082,2020-21,2.75,1.78,0.42,1.28,1.28,0.06,0.94,0.01,0.0,0.03,0.45,0.14,0.71,0.04,0.05,0.04,4.28,4.69,3.85,3.604,2.13,1.638,0.12,0.69,0.12,0.02,0.24,0.38,0.37,0.54,0.14,0.12,0.39,0.29,0.44,0.24
1626179,2020-21,3.38,2.85,0.31,0.65,1.9,0.11,1.07,0.01,0.0,0.01,0.51,0.3,0.53,0.07,0.05,0.04,4.35,4.64,4.06,3.757,1.948,1.67,0.1,1.29,0.1,0.02,0.18,0.43,0.43,0.64,0.16,0.16,0.41,0.31,0.49,0.17
