PLAYER_ID,SEASON,TEAM_ID,"('0 Contesting Rebounders', 'DREB')","('0 Contesting Rebounders', 'OREB')","('0 Contesting Rebounders', 'REB')","('0 Contesting Rebounders', 'REB_FREQ')","('0-3 Feet', 'DREB')","('0-3 Feet', 'OREB')","('0-3 Feet', 'REB')","('0-3 Feet', 'REB_FREQ')","('1 Contesting Rebounder', 'DREB')","('1 Contesting Rebounder', 'OREB')","('1 Contesting Rebounder', 'REB')","('1 Contesting Rebounder', 'REB_FREQ')","('10+ Feet', 'DREB')","('10+ Feet', 'OREB')","('10+ Feet', 'REB')","('10+ Feet', 'REB_FREQ')","('2+ Contesting Rebounders', 'DREB')","('2+ Contesting Rebounders', 'OREB')","('2+ Contesting Rebounders', 'REB')","('2+ Contesting Rebounders', 'REB_FREQ')","('3-6 Feet', 'DREB')","('3-6 Feet', 'OREB')","('3-6 Feet', 'REB')","('3-6 Feet', 'REB_FREQ')","('6-10 Feet', 'DREB')","('6-10 Feet', 'OREB')","('6-10 Feet', 'REB')","('6-10 Feet', 'REB_FREQ')","('OVERALL', 'DREB')","('OVERALL', 'OREB')","('OVERALL', 'REB')","('OVERALL', 'REB_CONTESTED')","('OVERALL', 'REB_UNCONTESTED')"
1628369,2024-25,1610612738.0,459.0,32.0,491.0,0.798,118.0,9.0,127.0,0.207,106.0,9.0,115.0,0.187,49.0,27.0,76.0,0.124,2.0,7.0,9.0,0.015,281.0,9.0,290.0,0.472,119.0,3.0,122.0,0.198,567,48,615,124,491
1628370,2017-18,1610612766.0,51.0,6.0,57.0,0.864,6.0,0.0,6.0,0.091,7.0,2.0,9.0,0.136,20.0,4.0,24.0,0.364,0.0,0.0,0.0,0.0,13.0,2.0,15.0,0.227,19.0,2.0,21.0,0.318,58,8,66,9,57
1628370,2018-19,1610612766.0,106.0,11.0,117.0,0.867,16.0,1.0,17.0,0.126,12.0,4.0,16.0,0.119,30.0,11.0,41.0,0.304,1.0,1.0,2.0,0.015,46.0,3.0,49.0,0.363,27.0,1.0,28.0,0.207,119,16,135,18,117
1628370,2019-20,1610612766.0,113.0,16.0,129.0,0.854,11.0,5.0,16.0,0.106,11.0,10.0,21.0,0.139,15.0,14.0,29.0,0.192,0.0,1.0,1.0,0.007,51.0,8.0,59.0,0.391,47.0,0.0,47.0,0.311,124,27,151,22,129
1628370,2020-21,1610612766.0,71.0,10.0,81.0,0.802,10.0,1.0,11.0,0.109,15.0,2.0,17.0,0.168,16.0,6.0,22.0,0.218,1.0,2.0,3.0,0.03,31.0,4.0,35.0,0.347,30.0,3.0,33.0,0.327,87,14,101,20,81
1628370,2021-22,1610612747.0,189.0,24.0,213.0,0.832,35.0,5.0,40.0,0.156,29.0,13.0,42.0,0.164,30.0,13.0,43.0,0.168,1.0,0.0,1.0,0.004,95.0,9.0,104.0,0.406,59.0,10.0,69.0,0.27,219,37,256,43,213
1628370,2022-23,1610612758.0,147.0,23.0,170.0,0.837,30.0,2.0,32.0,0.158,24.0,8.0,32.0,0.158,42.0,20.0,62.0,0.305,0.0,1.0,1.0,0.005,60.0,6.0,66.0,0.325,39.0,4.0,43.0,0.212,171,32,203,33,170
1628370,2023-24,1610612758.0,167.0,18.0,185.0,0.873,12.0,2.0,14.0,0.066,17.0,7.0,24.0,0.113,43.0,20.0,63.0,0.297,0.0,3.0,3.0,0.014,69.0,3.0,72.0,0.34,60.0,3.0,63.0,0.297,184,28,212,27,185
1628370,2024-25,1610612758.0,179.0,23.0,202.0,0.828,12.0,4.0,16.0,0.066,33.0,6.0,39.0,0.16,49.0,18.0,67.0,0.275,2.0,1.0,3.0,0.012,65.0,4.0,69.0,0.283,88.0,4.0,92.0,0.377,214,30,244,42,202
1628371,2017-18,1610612753.0,56.0,5.0,61.0,0.622,35.0,5.0,40.0,0.408,23.0,7.0,30.0,0.306,5.0,3.0,8.0,0.082,3.0,4.0,7.0,0.071,30.0,6.0,36.0,0.367,12.0,2.0,14.0,0.143,82,16,98,37,61
1628371,2018-19,1610612753.0,225.0,34.0,259.0,0.646,96.0,45.0,141.0,0.352,70.0,47.0,117.0,0.292,18.0,16.0,34.0,0.085,6.0,19.0,25.0,0.062,148.0,30.0,178.0,0.444,39.0,9.0,48.0,0.12,301,100,401,142,259
1628371,2019-20,1610612753.0,127.0,18.0,145.0,0.63,48.0,30.0,78.0,0.339,45.0,26.0,71.0,0.309,7.0,8.0,15.0,0.065,1.0,13.0,14.0,0.061,84.0,18.0,102.0,0.443,34.0,1.0,35.0,0.152,173,57,230,85,145
1628371,2022-23,1610612753.0,21.0,3.0,24.0,0.545,10.0,10.0,20.0,0.455,8.0,8.0,16.0,0.364,1.0,0.0,1.0,0.023,0.0,4.0,4.0,0.091,14.0,5.0,19.0,0.432,4.0,0.0,4.0,0.091,29,15,44,20,24
1628371,2023-24,1610612753.0,126.0,17.0,143.0,0.574,63.0,38.0,101.0,0.406,46.0,43.0,89.0,0.357,9.0,8.0,17.0,0.068,5.0,12.0,17.0,0.068,86.0,19.0,105.0,0.422,19.0,7.0,26.0,0.104,177,72,249,106,143
1628371,2024-25,1610612753.0,131.0,38.0,169.0,0.542,69.0,53.0,122.0,0.391,60.0,57.0,117.0,0.375,12.0,8.0,20.0,0.064,2.0,24.0,26.0,0.083,92.0,43.0,135.0,0.433,20.0,15.0,35.0,0.112,193,119,312,143,169
1628372,2017-18,1610612742.0,179.0,29.0,208.0,0.803,26.0,9.0,35.0,0.135,28.0,19.0,47.0,0.181,46.0,19.0,65.0,0.251,3.0,1.0,4.0,0.015,72.0,12.0,84.0,0.324,66.0,9.0,75.0,0.29,210,49,259,51,208
1628372,2018-19,0.0,105.0,18.0,123.0,1.573,19.0,4.0,23.0,0.306,16.0,12.0,28.0,0.385,29.0,13.0,42.0,0.523,2.0,2.0,4.0,0.041,39.0,14.0,53.0,0.6990000000000001,36.0,1.0,37.0,0.471,123,32,155,32,123
1628372,2019-20,1610612752.0,45.0,13.0,58.0,0.734,8.0,3.0,11.0,0.139,12.0,8.0,20.0,0.253,13.0,8.0,21.0,0.266,0.0,1.0,1.0,0.013,16.0,5.0,21.0,0.266,20.0,6.0,26.0,0.329,57,22,79,21,58
1628372,2021-22,1610612757.0,60.0,10.0,70.0,0.795,7.0,3.0,10.0,0.114,8.0,8.0,16.0,0.182,20.0,9.0,29.0,0.33,0.0,2.0,2.0,0.023,15.0,4.0,19.0,0.216,26.0,4.0,30.0,0.341,68,20,88,18,70
1628372,2022-23,1610612766.0,117.0,15.0,132.0,0.79,18.0,6.0,24.0,0.144,22.0,10.0,32.0,0.192,35.0,14.0,49.0,0.293,1.0,2.0,3.0,0.018,48.0,3.0,51.0,0.305,39.0,4.0,43.0,0.257,140,27,167,35,132
1628372,2023-24,1610612751.0,92.0,30.0,122.0,0.777,10.0,9.0,19.0,0.121,15.0,15.0,30.0,0.191,32.0,19.0,51.0,0.325,1.0,4.0,5.0,0.032,31.0,14.0,45.0,0.287,35.0,7.0,42.0,0.268,108,49,157,35,122
1628373,2017-18,1610612752.0,110.0,25.0,135.0,0.771,10.0,2.0,12.0,0.069,26.0,12.0,38.0,0.217,52.0,20.0,72.0,0.411,2.0,0.0,2.0,0.011,31.0,8.0,39.0,0.223,45.0,7.0,52.0,0.297,138,37,175,40,135
1628373,2018-19,1610612752.0,67.0,10.0,77.0,0.917,5.0,1.0,6.0,0.071,5.0,1.0,6.0,0.071,37.0,9.0,46.0,0.548,0.0,1.0,1.0,0.012,9.0,0.0,9.0,0.107,21.0,2.0,23.0,0.274,72,12,84,7,77
1628373,2019-20,1610612752.0,80.0,14.0,94.0,0.783,5.0,1.0,6.0,0.05,18.0,6.0,24.0,0.2,45.0,13.0,58.0,0.483,0.0,2.0,2.0,0.017,20.0,2.0,22.0,0.183,28.0,6.0,34.0,0.283,98,22,120,26,94
1628373,2020-21,1610612752.0,22.0,4.0,26.0,0.839,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.129,13.0,4.0,17.0,0.548,0.0,1.0,1.0,0.032,4.0,1.0,5.0,0.161,8.0,1.0,9.0,0.29,25,6,31,5,26
1628373,2021-22,1610612742.0,58.0,7.0,65.0,0.823,4.0,0.0,4.0,0.051,9.0,4.0,13.0,0.165,28.0,7.0,35.0,0.443,0.0,1.0,1.0,0.013,15.0,3.0,18.0,0.228,20.0,2.0,22.0,0.278,67,12,79,14,65
1628373,2022-23,1610612742.0,47.0,4.0,51.0,0.823,3.0,0.0,3.0,0.048,6.0,3.0,9.0,0.145,19.0,2.0,21.0,0.339,2.0,0.0,2.0,0.032,15.0,1.0,16.0,0.258,18.0,4.0,22.0,0.355,55,7,62,11,51
1628373,2023-24,1610612766.0,4.0,0.0,4.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.333,3.0,1.0,4.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.333,5,1,6,2,4
1628374,2017-18,1610612741.0,341.0,33.0,374.0,0.742,110.0,20.0,130.0,0.258,83.0,32.0,115.0,0.228,39.0,12.0,51.0,0.101,4.0,11.0,15.0,0.03,180.0,33.0,213.0,0.423,99.0,11.0,110.0,0.218,428,76,504,130,374
1628374,2018-19,1610612741.0,300.0,28.0,328.0,0.702,117.0,27.0,144.0,0.308,87.0,28.0,115.0,0.246,32.0,16.0,48.0,0.103,6.0,18.0,24.0,0.051,174.0,25.0,199.0,0.426,70.0,6.0,76.0,0.163,393,74,467,139,328
1628374,2019-20,1610612741.0,194.0,20.0,214.0,0.686,55.0,20.0,75.0,0.24,58.0,27.0,85.0,0.272,27.0,4.0,31.0,0.099,2.0,11.0,13.0,0.042,122.0,24.0,146.0,0.468,50.0,10.0,60.0,0.192,254,58,312,98,214
1628374,2020-21,1610612741.0,181.0,11.0,192.0,0.716,40.0,11.0,51.0,0.19,47.0,16.0,63.0,0.235,19.0,6.0,25.0,0.093,5.0,8.0,13.0,0.049,115.0,10.0,125.0,0.466,59.0,8.0,67.0,0.25,233,35,268,76,192
1628374,2021-22,1610612739.0,202.0,20.0,222.0,0.645,72.0,22.0,94.0,0.273,77.0,23.0,100.0,0.291,20.0,10.0,30.0,0.087,6.0,16.0,22.0,0.064,113.0,19.0,132.0,0.384,79.0,8.0,87.0,0.253,285,59,344,122,222
1628374,2022-23,1610612762.0,324.0,48.0,372.0,0.654,104.0,47.0,151.0,0.265,109.0,57.0,166.0,0.292,33.0,26.0,59.0,0.104,7.0,24.0,31.0,0.054,213.0,39.0,252.0,0.443,90.0,17.0,107.0,0.188,440,129,569,197,372
1628374,2023-24,1610612762.0,213.0,49.0,262.0,0.595,81.0,42.0,123.0,0.28,94.0,56.0,150.0,0.341,43.0,31.0,74.0,0.168,10.0,18.0,28.0,0.064,129.0,28.0,157.0,0.357,64.0,22.0,86.0,0.195,317,123,440,178,262
1628374,2024-25,1610612762.0,154.0,31.0,185.0,0.665,32.0,11.0,43.0,0.155,50.0,36.0,86.0,0.309,30.0,22.0,52.0,0.187,1.0,6.0,7.0,0.025,99.0,27.0,126.0,0.453,44.0,13.0,57.0,0.205,205,73,278,93,185
1628378,2017-18,1610612762.0,201.0,29.0,230.0,0.782,33.0,12.0,45.0,0.153,39.0,18.0,57.0,0.194,74.0,25.0,99.0,0.337,2.0,5.0,7.0,0.024,64.0,9.0,73.0,0.248,71.0,6.0,77.0,0.262,242,52,294,64,230
1628378,2018-19,1610612762.0,211.0,31.0,242.0,0.773,15.0,14.0,29.0,0.093,44.0,19.0,63.0,0.201,105.0,18.0,123.0,0.393,0.0,8.0,8.0,0.026,64.0,13.0,77.0,0.246,71.0,13.0,84.0,0.268,255,58,313,71,242
1628378,2019-20,1610612762.0,203.0,25.0,228.0,0.75,18.0,9.0,27.0,0.089,48.0,22.0,70.0,0.23,75.0,18.0,93.0,0.306,0.0,6.0,6.0,0.02,62.0,14.0,76.0,0.25,96.0,12.0,108.0,0.355,251,53,304,76,228
1628378,2020-21,1610612762.0,157.0,21.0,178.0,0.757,12.0,8.0,20.0,0.085,28.0,26.0,54.0,0.23,82.0,16.0,98.0,0.417,0.0,3.0,3.0,0.013,33.0,14.0,47.0,0.2,58.0,12.0,70.0,0.298,185,50,235,57,178
1628378,2021-22,1610612762.0,186.0,32.0,218.0,0.776,14.0,6.0,20.0,0.071,40.0,14.0,54.0,0.192,80.0,22.0,102.0,0.363,1.0,8.0,9.0,0.032,47.0,13.0,60.0,0.214,86.0,12.0,98.0,0.349,227,54,281,63,218
1628378,2022-23,1610612739.0,187.0,35.0,222.0,0.768,13.0,12.0,25.0,0.087,38.0,19.0,57.0,0.197,71.0,28.0,99.0,0.343,1.0,9.0,10.0,0.035,62.0,10.0,72.0,0.249,80.0,13.0,93.0,0.322,226,63,289,67,222
1628378,2023-24,1610612739.0,191.0,31.0,222.0,0.799,25.0,6.0,31.0,0.112,42.0,9.0,51.0,0.183,82.0,20.0,102.0,0.367,1.0,4.0,5.0,0.018,62.0,10.0,72.0,0.259,65.0,8.0,73.0,0.263,234,44,278,56,222
1628378,2024-25,1610612739.0,216.0,43.0,259.0,0.807,20.0,6.0,26.0,0.081,46.0,13.0,59.0,0.184,89.0,30.0,119.0,0.371,2.0,1.0,3.0,0.009,64.0,12.0,76.0,0.237,91.0,9.0,100.0,0.312,264,57,321,62,259
1628379,2017-18,1610612765.0,133.0,11.0,144.0,0.823,8.0,2.0,10.0,0.057,21.0,8.0,29.0,0.166,46.0,11.0,57.0,0.326,2.0,0.0,2.0,0.011,37.0,3.0,40.0,0.229,65.0,3.0,68.0,0.389,156,19,175,31,144
1628379,2018-19,1610612765.0,146.0,8.0,154.0,0.842,16.0,1.0,17.0,0.093,25.0,4.0,29.0,0.158,37.0,7.0,44.0,0.24,0.0,0.0,0.0,0.0,50.0,4.0,54.0,0.295,68.0,0.0,68.0,0.372,171,12,183,29,154
1628379,2019-20,1610612765.0,83.0,3.0,86.0,0.878,6.0,1.0,7.0,0.071,6.0,6.0,12.0,0.122,22.0,3.0,25.0,0.255,0.0,0.0,0.0,0.0,31.0,3.0,34.0,0.347,30.0,2.0,32.0,0.327,89,9,98,12,86
1628379,2020-21,1610612746.0,114.0,11.0,125.0,0.791,26.0,1.0,27.0,0.171,28.0,4.0,32.0,0.203,23.0,12.0,35.0,0.222,1.0,0.0,1.0,0.006,55.0,2.0,57.0,0.361,39.0,0.0,39.0,0.247,143,15,158,33,125
1628379,2021-22,1610612746.0,187.0,14.0,201.0,0.874,21.0,1.0,22.0,0.096,22.0,6.0,28.0,0.122,39.0,12.0,51.0,0.222,1.0,0.0,1.0,0.004,70.0,1.0,71.0,0.309,80.0,6.0,86.0,0.374,210,20,230,29,201
1628379,2022-23,0.0,124.0,11.0,135.0,1.7069999999999999,10.0,0.0,10.0,0.129,19.0,4.0,23.0,0.29300000000000004,33.0,10.0,43.0,0.545,0.0,0.0,0.0,0.0,46.0,2.0,48.0,0.612,54.0,3.0,57.0,0.714,143,15,158,23,135
1628379,2023-24,1610612763.0,91.0,11.0,102.0,0.911,9.0,0.0,9.0,0.08,10.0,0.0,10.0,0.089,29.0,11.0,40.0,0.357,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.25,35.0,0.0,35.0,0.313,101,11,112,10,102
1628379,2024-25,1610612763.0,126.0,23.0,149.0,0.814,9.0,4.0,13.0,0.071,20.0,13.0,33.0,0.18,24.0,18.0,42.0,0.23,0.0,1.0,1.0,0.005,55.0,5.0,60.0,0.328,57.0,10.0,67.0,0.366,146,37,183,34,149
1628380,2017-18,1610612757.0,125.0,17.0,142.0,0.651,48.0,11.0,59.0,0.271,46.0,20.0,66.0,0.303,11.0,7.0,18.0,0.083,4.0,6.0,10.0,0.046,82.0,17.0,99.0,0.454,34.0,8.0,42.0,0.193,175,43,218,76,142
1628380,2018-19,1610612757.0,131.0,30.0,161.0,0.505,54.0,39.0,93.0,0.292,77.0,50.0,127.0,0.398,10.0,14.0,24.0,0.075,6.0,25.0,31.0,0.097,105.0,37.0,142.0,0.445,45.0,15.0,60.0,0.188,214,105,319,158,161
1628380,2019-20,1610612757.0,30.0,9.0,39.0,0.565,11.0,9.0,20.0,0.29,13.0,9.0,22.0,0.319,2.0,2.0,4.0,0.058,1.0,7.0,8.0,0.116,20.0,9.0,29.0,0.42,11.0,5.0,16.0,0.232,44,25,69,30,39
1628380,2021-22,1610612759.0,77.0,16.0,93.0,0.612,35.0,18.0,53.0,0.349,28.0,19.0,47.0,0.309,1.0,5.0,6.0,0.039,1.0,11.0,12.0,0.079,53.0,16.0,69.0,0.454,17.0,7.0,24.0,0.158,106,46,152,59,93
1628380,2022-23,1610612759.0,178.0,31.0,209.0,0.539,85.0,52.0,137.0,0.353,90.0,55.0,145.0,0.374,18.0,9.0,27.0,0.07,8.0,26.0,34.0,0.088,115.0,38.0,153.0,0.394,58.0,13.0,71.0,0.183,276,112,388,179,209
1628380,2023-24,1610612759.0,166.0,45.0,211.0,0.581,70.0,44.0,114.0,0.314,75.0,54.0,129.0,0.355,21.0,11.0,32.0,0.088,4.0,19.0,23.0,0.063,103.0,46.0,149.0,0.41,51.0,17.0,68.0,0.187,245,118,363,152,211
1628380,2024-25,0.0,111.0,33.0,144.0,0.993,58.0,32.0,90.0,0.616,70.0,56.0,126.0,0.897,12.0,14.0,26.0,0.186,4.0,13.0,17.0,0.11000000000000001,77.0,35.0,112.0,0.794,38.0,21.0,59.0,0.404,185,102,287,143,144
1628381,2017-18,1610612737.0,252.0,57.0,309.0,0.582,175.0,68.0,243.0,0.458,105.0,82.0,187.0,0.352,17.0,28.0,45.0,0.085,4.0,31.0,35.0,0.066,128.0,56.0,184.0,0.347,41.0,17.0,58.0,0.109,361,170,531,222,309
1628381,2018-19,1610612737.0,266.0,53.0,319.0,0.537,164.0,117.0,281.0,0.473,98.0,127.0,225.0,0.379,17.0,23.0,40.0,0.067,11.0,39.0,50.0,0.084,152.0,61.0,213.0,0.359,42.0,18.0,60.0,0.101,375,219,594,275,319
1628381,2020-21,1610612737.0,264.0,35.0,299.0,0.646,135.0,56.0,191.0,0.413,79.0,49.0,128.0,0.276,16.0,14.0,30.0,0.065,4.0,32.0,36.0,0.078,146.0,32.0,178.0,0.384,50.0,14.0,64.0,0.138,347,116,463,164,299
1628381,2021-22,1610612737.0,236.0,28.0,264.0,0.627,125.0,38.0,163.0,0.387,86.0,43.0,129.0,0.306,15.0,10.0,25.0,0.059,6.0,22.0,28.0,0.067,144.0,35.0,179.0,0.425,44.0,10.0,54.0,0.128,328,93,421,157,264
1628381,2022-23,1610612737.0,266.0,34.0,300.0,0.651,133.0,18.0,151.0,0.328,108.0,30.0,138.0,0.299,20.0,23.0,43.0,0.093,11.0,12.0,23.0,0.05,171.0,27.0,198.0,0.43,61.0,8.0,69.0,0.15,385,76,461,161,300
1628381,2023-24,1610612762.0,281.0,56.0,337.0,0.614,156.0,65.0,221.0,0.403,108.0,78.0,186.0,0.339,27.0,28.0,55.0,0.1,6.0,20.0,26.0,0.047,157.0,40.0,197.0,0.359,55.0,21.0,76.0,0.138,395,154,549,212,337
1628382,2017-18,1610612758.0,136.0,15.0,151.0,0.816,19.0,3.0,22.0,0.119,22.0,12.0,34.0,0.184,29.0,12.0,41.0,0.222,0.0,0.0,0.0,0.0,62.0,10.0,72.0,0.389,48.0,2.0,50.0,0.27,158,27,185,34,151
1628382,2018-19,0.0,128.0,27.0,155.0,1.47,21.0,6.0,27.0,0.274,38.0,14.0,52.0,0.487,42.0,18.0,60.0,0.526,2.0,3.0,5.0,0.043,57.0,14.0,71.0,0.674,47.0,6.0,53.0,0.51,168,44,212,57,155
1628382,2019-20,1610612742.0,99.0,13.0,112.0,0.742,17.0,4.0,21.0,0.139,25.0,11.0,36.0,0.238,21.0,8.0,29.0,0.192,1.0,2.0,3.0,0.02,48.0,6.0,54.0,0.358,39.0,8.0,47.0,0.311,125,26,151,39,112
1628382,2020-21,0.0,52.0,12.0,64.0,1.817,3.0,1.0,4.0,0.056,8.0,4.0,12.0,0.169,25.0,8.0,33.0,0.618,1.0,0.0,1.0,0.014,15.0,4.0,19.0,0.42100000000000004,18.0,3.0,21.0,0.906,61,16,77,13,64
1628382,2021-22,1610612756.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.4,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,4,1,5,0,5
1628382,2022-23,1610612738.0,12.0,1.0,13.0,0.765,1.0,0.0,1.0,0.059,3.0,1.0,4.0,0.235,7.0,0.0,7.0,0.412,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.176,4.0,2.0,6.0,0.353,15,2,17,4,13
1628383,2018-19,1610612755.0,3.0,0.0,3.0,0.5,1.0,1.0,2.0,0.333,1.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.667,0.0,0.0,0.0,0.0,4,2,6,3,3
1628383,2019-20,1610612760.0,2.0,0.0,2.0,0.4,1.0,0.0,1.0,0.2,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,2.0,0.4,2.0,0.0,2.0,0.4,4,1,5,3,2
1628383,2020-21,1610612745.0,16.0,4.0,20.0,0.408,11.0,4.0,15.0,0.306,19.0,9.0,28.0,0.571,5.0,2.0,7.0,0.143,0.0,1.0,1.0,0.02,15.0,5.0,20.0,0.408,4.0,3.0,7.0,0.143,35,14,49,29,20
1628384,2017-18,1610612761.0,107.0,23.0,130.0,0.718,38.0,14.0,52.0,0.287,29.0,17.0,46.0,0.254,20.0,19.0,39.0,0.215,1.0,4.0,5.0,0.028,52.0,7.0,59.0,0.326,27.0,4.0,31.0,0.171,137,44,181,51,130
1628384,2018-19,1610612761.0,105.0,28.0,133.0,0.686,41.0,18.0,59.0,0.304,30.0,22.0,52.0,0.268,11.0,15.0,26.0,0.134,3.0,6.0,9.0,0.046,64.0,16.0,80.0,0.412,22.0,7.0,29.0,0.149,138,56,194,61,133
1628384,2019-20,1610612761.0,217.0,35.0,252.0,0.702,71.0,20.0,91.0,0.253,64.0,32.0,96.0,0.267,31.0,27.0,58.0,0.162,1.0,10.0,11.0,0.031,103.0,19.0,122.0,0.34,77.0,11.0,88.0,0.245,282,77,359,107,252
1628384,2020-21,1610612761.0,132.0,21.0,153.0,0.643,39.0,14.0,53.0,0.223,49.0,27.0,76.0,0.319,26.0,15.0,41.0,0.172,3.0,6.0,9.0,0.038,85.0,17.0,102.0,0.429,34.0,8.0,42.0,0.176,184,54,238,85,153
1628384,2021-22,1610612761.0,149.0,37.0,186.0,0.702,38.0,16.0,54.0,0.204,40.0,32.0,72.0,0.272,25.0,23.0,48.0,0.181,1.0,6.0,7.0,0.026,67.0,20.0,87.0,0.328,60.0,15.0,75.0,0.283,190,75,265,79,186
1628384,2022-23,1610612761.0,179.0,37.0,216.0,0.651,43.0,26.0,69.0,0.208,57.0,48.0,105.0,0.316,46.0,30.0,76.0,0.229,1.0,10.0,11.0,0.033,84.0,23.0,107.0,0.322,64.0,16.0,80.0,0.241,237,95,332,116,216
1628384,2023-24,0.0,119.0,20.0,139.0,1.349,38.0,13.0,51.0,0.504,39.0,24.0,63.0,0.613,33.0,15.0,48.0,0.463,1.0,3.0,4.0,0.039,54.0,10.0,64.0,0.622,34.0,8.0,42.0,0.402,159,47,206,67,139
1628384,2024-25,1610612752.0,176.0,47.0,223.0,0.63,60.0,22.0,82.0,0.232,80.0,31.0,111.0,0.314,33.0,32.0,65.0,0.184,4.0,16.0,20.0,0.056,110.0,27.0,137.0,0.387,57.0,13.0,70.0,0.198,260,94,354,131,223
1628386,2017-18,1610612751.0,179.0,47.0,226.0,0.603,74.0,39.0,113.0,0.301,55.0,68.0,123.0,0.328,14.0,19.0,33.0,0.088,1.0,25.0,26.0,0.069,110.0,56.0,166.0,0.443,37.0,26.0,63.0,0.168,235,140,375,149,226
1628386,2018-19,1610612751.0,356.0,70.0,426.0,0.635,151.0,65.0,216.0,0.322,115.0,99.0,214.0,0.319,18.0,19.0,37.0,0.055,8.0,23.0,31.0,0.046,237.0,72.0,309.0,0.461,73.0,35.0,108.0,0.161,479,192,671,245,426
1628386,2019-20,1610612751.0,318.0,54.0,372.0,0.559,150.0,94.0,244.0,0.366,127.0,110.0,237.0,0.356,23.0,18.0,41.0,0.062,7.0,50.0,57.0,0.086,208.0,75.0,283.0,0.425,71.0,27.0,98.0,0.147,452,214,666,294,372
1628386,2020-21,0.0,294.0,57.0,351.0,1.1150000000000002,155.0,78.0,233.0,0.7010000000000001,131.0,100.0,231.0,0.734,18.0,18.0,36.0,0.119,10.0,39.0,49.0,0.151,185.0,73.0,258.0,0.853,77.0,27.0,104.0,0.326,435,196,631,280,351
1628386,2021-22,1610612739.0,275.0,54.0,329.0,0.548,148.0,57.0,205.0,0.342,131.0,95.0,226.0,0.377,24.0,25.0,49.0,0.082,3.0,42.0,45.0,0.075,182.0,73.0,255.0,0.425,55.0,36.0,91.0,0.152,409,191,600,271,329
1628386,2022-23,1610612739.0,298.0,51.0,349.0,0.524,133.0,84.0,217.0,0.326,137.0,116.0,253.0,0.38,29.0,18.0,47.0,0.071,10.0,54.0,64.0,0.096,200.0,79.0,279.0,0.419,83.0,40.0,123.0,0.185,445,221,666,317,349
1628386,2023-24,1610612739.0,398.0,84.0,482.0,0.601,180.0,80.0,260.0,0.324,155.0,122.0,277.0,0.345,30.0,40.0,70.0,0.087,6.0,37.0,43.0,0.054,250.0,87.0,337.0,0.42,99.0,36.0,135.0,0.168,559,243,802,320,482
1628386,2024-25,1610612739.0,411.0,64.0,475.0,0.596,174.0,60.0,234.0,0.294,160.0,119.0,279.0,0.35,31.0,31.0,62.0,0.078,11.0,32.0,43.0,0.054,269.0,74.0,343.0,0.43,108.0,50.0,158.0,0.198,582,215,797,322,475
1628389,2017-18,1610612748.0,185.0,41.0,226.0,0.603,59.0,39.0,98.0,0.261,72.0,55.0,127.0,0.339,22.0,26.0,48.0,0.128,2.0,20.0,22.0,0.059,113.0,40.0,153.0,0.408,65.0,11.0,76.0,0.203,259,116,375,149,226
1628389,2018-19,1610612748.0,307.0,55.0,362.0,0.607,77.0,43.0,120.0,0.201,116.0,77.0,193.0,0.324,33.0,31.0,64.0,0.107,8.0,33.0,41.0,0.069,209.0,56.0,265.0,0.445,112.0,35.0,147.0,0.247,431,165,596,234,362
1628389,2019-20,1610612748.0,411.0,74.0,485.0,0.674,117.0,29.0,146.0,0.203,132.0,81.0,213.0,0.296,47.0,39.0,86.0,0.119,7.0,15.0,22.0,0.031,260.0,68.0,328.0,0.456,126.0,34.0,160.0,0.222,550,170,720,235,485
1628389,2020-21,1610612748.0,302.0,50.0,352.0,0.614,81.0,30.0,111.0,0.194,120.0,67.0,187.0,0.326,31.0,30.0,61.0,0.106,9.0,25.0,34.0,0.059,219.0,54.0,273.0,0.476,100.0,28.0,128.0,0.223,431,142,573,221,352
1628389,2021-22,1610612748.0,306.0,48.0,354.0,0.632,86.0,30.0,116.0,0.207,107.0,59.0,166.0,0.296,31.0,28.0,59.0,0.105,11.0,29.0,40.0,0.071,205.0,48.0,253.0,0.452,102.0,30.0,132.0,0.236,424,136,560,206,354
1628389,2022-23,1610612748.0,341.0,63.0,404.0,0.586,84.0,57.0,141.0,0.205,148.0,90.0,238.0,0.345,39.0,37.0,76.0,0.11,15.0,32.0,47.0,0.068,260.0,67.0,327.0,0.475,121.0,24.0,145.0,0.21,504,185,689,285,404
